instance;weight;time;valid;
BPPC_5_0_6.txt_0.6;2336;0.000110865;1;
BPPC_4_0_7.txt_0.1;0;0;0;
BPPC_8_0_7.txt_0.9;2070;0.00216985;1;
BPPC_6_0_5.txt_0.1;12004;6.51745;1;
BPPC_2_0_1.txt_0.2;0;0;0;
BPPC_4_0_9.txt_0.6;0;0;0;
BPPC_8_0_9.txt_0.1;0;0;0;
BPPC_6_0_1.txt_0.6;2757;0.00190091;1;
BPPC_4_0_9.txt_0.5;0;0;0;
BPPC_6_0_6.txt_0.1;11921;4.10228;1;
BPPC_2_0_5.txt_0.7;617;0.0037818;1;
BPPC_8_0_5.txt_0.3;0;0;0;
BPPC_1_0_6.txt_0.2;1538;0.514683;1;
BPPC_1_0_2.txt_0.7;544;0.000542164;1;
BPPC_8_0_2.txt_0.3;0;0;0;
BPPC_3_0_1.txt_0.2;0;0;0;
BPPC_6_0_9.txt_0.7;2334;0.000463009;1;
BPPC_4_0_9.txt_0.7;838;0.629323;1;
BPPC_2_0_6.txt_0.3;1492;4.43527;1;
BPPC_7_0_10.txt_0.4;5539;0.476817;1;
BPPC_7_0_10.txt_0.3;7117;6.29417;1;
BPPC_5_0_10.txt_0.7;2018;0.00029397;1;
BPPC_5_0_1.txt_0.1;8307;0.0132608;1;
BPPC_4_0_7.txt_0.5;0;0;0;
BPPC_1_0_1.txt_0.3;1211;0.0193291;1;
BPPC_5_0_2.txt_0.9;1393;0.000108004;1;
BPPC_7_0_4.txt_0.8;2434;0.000981808;1;
BPPC_7_0_6.txt_0.9;1703;0.000281096;1;
BPPC_1_0_2.txt_0.9;301;0.000129938;1;
BPPC_6_0_7.txt_0.8;1914;0.000184059;1;
BPPC_7_0_3.txt_0.1;0;0;0;
BPPC_5_0_7.txt_0.8;1550;0.000194073;1;
BPPC_1_0_7.txt_0.4;861;0.010628;1;
BPPC_1_0_7.txt_0.6;627;0.00152302;1;
BPPC_4_0_4.txt_0.4;0;0;0;
BPPC_1_0_4.txt_0.3;1283;0.0274892;1;
BPPC_6_0_7.txt_0.9;1475;0.000344038;1;
BPPC_4_0_7.txt_0.6;0;0;0;
BPPC_7_0_5.txt_0.2;0;0;0;
BPPC_1_0_10.txt_0.1;2411;6.18018;1;
BPPC_6_0_3.txt_0.6;3224;0.000319004;1;
BPPC_3_0_2.txt_0.3;0;0;0;
BPPC_5_0_9.txt_0.1;8063;0.0082891;1;
BPPC_2_0_2.txt_0.9;398;0.00060606;1;
BPPC_4_0_7.txt_0.9;520;0.0127969;1;
BPPC_6_0_6.txt_0.3;5563;0.037668;1;
BPPC_5_0_3.txt_0.1;8264;0.00643706;1;
BPPC_2_0_10.txt_0.1;0;0;0;
BPPC_3_0_1.txt_0.3;0;0;0;
BPPC_2_0_2.txt_0.8;516;0.00130701;1;
BPPC_5_0_2.txt_0.1;8180;0.00382686;1;
BPPC_6_0_6.txt_0.8;2105;0.000505924;1;
BPPC_1_0_5.txt_0.7;534;0.000845909;1;
BPPC_2_0_2.txt_0.5;921;0.0655191;1;
BPPC_1_0_6.txt_0.3;1230;0.0456369;1;
BPPC_8_0_6.txt_0.6;4101;0.397119;1;
BPPC_1_0_1.txt_0.8;423;0.000535965;1;
BPPC_3_0_7.txt_0.4;0;0;0;
BPPC_5_0_8.txt_0.4;3238;0.000828981;1;
BPPC_8_0_8.txt_0.4;0;0;0;
BPPC_2_0_7.txt_0.9;396;0.000697136;1;
BPPC_1_0_6.txt_0.1;2534;4.23698;1;
BPPC_3_0_7.txt_0.2;0;0;0;
BPPC_5_0_9.txt_0.7;2157;0.000193834;1;
BPPC_6_0_2.txt_0.6;2820;0.0010581;1;
BPPC_8_0_9.txt_0.2;0;0;0;
BPPC_4_0_1.txt_0.5;0;0;0;
BPPC_7_0_2.txt_0.5;4479;0.0300529;1;
BPPC_5_0_5.txt_0.2;6088;0.000730038;1;
BPPC_5_0_10.txt_0.9;0;0;0;
BPPC_8_0_4.txt_0.3;0;0;0;
BPPC_2_0_7.txt_0.2;0;0;0;
BPPC_8_0_2.txt_0.7;3347;0.0650601;1;
BPPC_3_0_6.txt_0.7;724;0.042978;1;
BPPC_7_0_10.txt_0.2;0;0;0;
BPPC_7_0_2.txt_0.3;7088;2.96422;1;
BPPC_6_0_9.txt_0.9;1569;0.000267982;1;
BPPC_4_0_6.txt_0.9;494;0.012043;1;
BPPC_7_0_3.txt_0.9;1772;0.00061202;1;
BPPC_7_0_5.txt_0.1;0;0;0;
BPPC_4_0_3.txt_0.2;0;0;0;
BPPC_5_0_7.txt_0.2;6036;0.00172806;1;
BPPC_5_0_4.txt_0.1;8214;0.00577593;1;
BPPC_6_0_6.txt_0.4;4331;0.00964689;1;
BPPC_3_0_1.txt_0.8;562;0.013592;1;
BPPC_1_0_10.txt_0.5;729;0.00353885;1;
BPPC_6_0_1.txt_0.2;7404;0.427363;1;
BPPC_6_0_2.txt_0.4;4331;0.00780487;1;
BPPC_2_0_8.txt_0.4;1259;0.376804;1;
BPPC_3_0_9.txt_0.8;606;0.00940299;1;
BPPC_8_0_3.txt_0.3;0;0;0;
BPPC_8_0_5.txt_0.5;5012;1.97606;1;
BPPC_4_0_1.txt_0.2;0;0;0;
BPPC_3_0_9.txt_0.5;1055;4.22486;1;
BPPC_2_0_9.txt_0.2;0;0;0;
BPPC_5_0_6.txt_0.2;5498;0.00206399;1;
BPPC_6_0_5.txt_0.3;5560;0.033644;1;
BPPC_3_0_1.txt_0.4;0;0;0;
BPPC_8_0_2.txt_0.1;0;0;0;
BPPC_8_0_3.txt_0.7;3370;0.0206861;1;
BPPC_3_0_4.txt_0.8;581;0.00531101;1;
BPPC_2_0_1.txt_0.5;933;0.0361581;1;
BPPC_1_0_8.txt_0.7;499;0.000317812;1;
BPPC_3_0_7.txt_0.8;572;0.00414896;1;
BPPC_2_0_10.txt_0.7;625;0.00167298;1;
BPPC_5_0_10.txt_0.2;5553;0.000823975;1;
BPPC_3_0_3.txt_0.4;0;0;0;
BPPC_1_0_8.txt_0.4;998;0.00627398;1;
BPPC_3_0_7.txt_0.7;726;0.0501821;1;
BPPC_7_0_6.txt_0.6;3675;0.0121419;1;
BPPC_7_0_5.txt_0.6;3465;0.0134721;1;
BPPC_4_0_4.txt_0.5;0;0;0;
BPPC_1_0_2.txt_0.5;760;0.00292897;1;
BPPC_2_0_4.txt_0.9;424;0.00110197;1;
BPPC_8_0_2.txt_0.5;5080;4.12985;1;
BPPC_3_0_8.txt_0.7;726;0.0488811;1;
BPPC_4_0_10.txt_0.5;0;0;0;
BPPC_1_0_9.txt_0.3;1212;0.015486;1;
BPPC_1_0_1.txt_0.7;563;0.000387907;1;
BPPC_2_0_9.txt_0.8;530;0.000986099;1;
BPPC_5_0_5.txt_0.6;2649;0.000213146;1;
BPPC_7_0_7.txt_0.5;4585;0.0285089;1;
BPPC_5_0_9.txt_0.8;1811;0.000129938;1;
BPPC_4_0_1.txt_0.6;0;0;0;
BPPC_5_0_10.txt_0.4;3657;0.00043416;1;
BPPC_8_0_1.txt_0.3;0;0;0;
BPPC_2_0_7.txt_0.4;1252;0.357967;1;
BPPC_6_0_4.txt_0.3;5708;0.0249441;1;
BPPC_5_0_6.txt_0.8;1651;0.000182152;1;
BPPC_4_0_10.txt_0.9;518;0.0127318;1;
BPPC_5_0_6.txt_0.9;1317;0.000159979;1;
BPPC_3_0_10.txt_0.8;543;0.0105801;1;
BPPC_7_0_10.txt_0.6;3585;0.0126779;1;
BPPC_2_0_9.txt_0.4;1262;0.462284;1;
BPPC_8_0_3.txt_0.5;5009;3.63386;1;
BPPC_1_0_10.txt_0.3;1129;0.0336061;1;
BPPC_7_0_7.txt_0.1;0;0;0;
BPPC_7_0_1.txt_0.9;1907;0.000452995;1;
BPPC_7_0_7.txt_0.3;6923;5.1503;1;
BPPC_6_0_1.txt_0.1;11901;6.23679;1;
BPPC_1_0_5.txt_0.1;2591;3.2491;1;
BPPC_6_0_4.txt_0.2;7520;0.137466;1;
BPPC_4_0_5.txt_0.4;0;0;0;
BPPC_5_0_5.txt_0.9;1298;0.000182867;1;
BPPC_6_0_3.txt_0.4;4233;0.00900507;1;
BPPC_4_0_5.txt_0.3;0;0;0;
BPPC_2_0_7.txt_0.1;0;0;0;
BPPC_5_0_1.txt_0.8;1760;0.000154972;1;
BPPC_1_0_3.txt_0.2;1593;0.271559;1;
BPPC_7_0_8.txt_0.2;0;0;0;
BPPC_7_0_4.txt_0.3;7068;6.69688;1;
BPPC_5_0_5.txt_0.1;7776;0.00837588;1;
BPPC_5_0_2.txt_0.3;4322;0.000880957;1;
BPPC_8_0_6.txt_0.7;3323;0.0519671;1;
BPPC_4_0_8.txt_0.8;697;0.13793;1;
BPPC_8_0_7.txt_0.7;3420;0.0444391;1;
BPPC_5_0_2.txt_0.7;1956;0.000183105;1;
BPPC_3_0_9.txt_0.7;751;0.0492861;1;
BPPC_3_0_10.txt_0.4;0;0;0;
BPPC_7_0_5.txt_0.5;4568;0.0333989;1;
BPPC_6_0_2.txt_0.9;1529;0.000128984;1;
BPPC_1_0_8.txt_0.2;1600;0.143124;1;
BPPC_1_0_5.txt_0.8;418;0.000200987;1;
BPPC_3_0_7.txt_0.6;938;0.176027;1;
BPPC_7_0_8.txt_0.4;5308;0.330108;1;
BPPC_7_0_7.txt_0.4;5474;0.305587;1;
BPPC_2_0_6.txt_0.2;0;0;0;
BPPC_3_0_3.txt_0.5;1101;2.26472;1;
BPPC_2_0_8.txt_0.7;656;0.00145602;1;
BPPC_7_0_9.txt_0.1;0;0;0;
BPPC_1_0_2.txt_0.4;942;0.00473189;1;
BPPC_3_0_5.txt_0.2;0;0;0;
BPPC_8_0_5.txt_0.7;3256;0.0220509;1;
BPPC_2_0_2.txt_0.1;0;0;0;
BPPC_5_0_7.txt_0.5;2839;0.000182867;1;
BPPC_7_0_3.txt_0.4;5405;0.16979;1;
BPPC_5_0_6.txt_0.1;8614;0.00102115;1;
BPPC_3_0_4.txt_0.2;0;0;0;
BPPC_6_0_6.txt_0.9;1642;0.000132799;1;
BPPC_7_0_9.txt_0.9;1740;0.000258207;1;
BPPC_2_0_7.txt_0.3;1517;4.36264;1;
BPPC_5_0_9.txt_0.6;2163;0.000252962;1;
BPPC_7_0_6.txt_0.2;0;0;0;
BPPC_6_0_9.txt_0.1;12473;1.3271;1;
BPPC_8_0_10.txt_0.3;0;0;0;
BPPC_6_0_2.txt_0.5;3424;0.000957012;1;
BPPC_2_0_8.txt_0.5;1000;0.0231199;1;
BPPC_4_0_3.txt_0.9;484;0.00526595;1;
BPPC_3_0_4.txt_0.9;453;0.000871897;1;
BPPC_3_0_6.txt_0.2;0;0;0;
BPPC_6_0_6.txt_0.5;3682;0.00116706;1;
BPPC_6_0_1.txt_0.3;5612;0.0123088;1;
BPPC_8_0_5.txt_0.1;0;0;0;
BPPC_1_0_5.txt_0.3;1291;0.00749493;1;
BPPC_8_0_3.txt_0.8;2495;0.00448108;1;
BPPC_5_0_7.txt_0.9;1249;0.000167131;1;
BPPC_4_0_1.txt_0.7;796;1.27177;1;
BPPC_6_0_1.txt_0.7;2469;0.000564098;1;
BPPC_6_0_7.txt_0.6;2968;0.000953913;1;
BPPC_3_0_8.txt_0.4;0;0;0;
BPPC_2_0_3.txt_0.5;995;0.051831;1;
BPPC_1_0_9.txt_0.2;1830;0.116924;1;
BPPC_1_0_6.txt_0.9;308;0.000246048;1;
BPPC_8_0_3.txt_0.4;0;0;0;
BPPC_3_0_6.txt_0.8;587;0.0106239;1;
BPPC_4_0_9.txt_0.4;0;0;0;
BPPC_5_0_6.txt_0.5;2823;0.000478029;1;
BPPC_2_0_6.txt_0.9;403;0.000626087;1;
BPPC_1_0_4.txt_0.6;609;0.00106096;1;
BPPC_8_0_2.txt_0.2;0;0;0;
BPPC_8_0_1.txt_0.8;2664;0.00492406;1;
BPPC_4_0_10.txt_0.7;830;0.724843;1;
BPPC_5_0_5.txt_0.7;2078;0.000123978;1;
BPPC_1_0_8.txt_0.8;431;0.000221968;1;
BPPC_2_0_10.txt_0.5;913;0.0581572;1;
BPPC_4_0_9.txt_0.8;707;0.097945;1;
BPPC_2_0_4.txt_0.2;0;0;0;
BPPC_8_0_7.txt_0.5;4966;3.84768;1;
BPPC_2_0_4.txt_0.6;774;0.0118139;1;
BPPC_5_0_6.txt_0.4;3511;0.000560999;1;
BPPC_7_0_1.txt_0.4;5485;0.489046;1;
BPPC_4_0_10.txt_0.4;0;0;0;
BPPC_2_0_3.txt_0.4;1232;0.420208;1;
BPPC_3_0_10.txt_0.5;1106;2.46317;1;
BPPC_3_0_3.txt_0.9;433;0.00088191;1;
BPPC_4_0_8.txt_0.3;0;0;0;
BPPC_1_0_7.txt_0.2;1597;0.118306;1;
