instance;weight;size;nodes;n_cut_weight;avg_cc;avg_min_k;avg_ratio;time
BPPC_6_0_1.txt_0.4.bz2;4528;12;4891;0;9.8028;7.51701;0.765718;6
BPPC_7_0_6.txt_0.7.bz2;3330;8;2040;0;6.57921;4.3813;0.661223;10
BPPC_4_0_3.txt_0.8.bz2;670;7;63086;0;5.95222;3.83845;0.63552;227
BPPC_5_0_4.txt_0.1.bz2;8214;23;1110;0;16.3383;13.9468;0.820205;1
BPPC_3_0_10.txt_0.9.bz2;456;5;1105;0;4.45917;2.357;0.506019;40
BPPC_3_0_8.txt_0.9.bz2;443;5;1311;0;4.36558;2.2504;0.494866;37
BPPC_1_0_3.txt_0.2.bz2;1593;20;107439;0;15.8658;13.5377;0.853569;147
BPPC_4_0_4.txt_0.5.bz2;1271;13;177711624;0;10.7459;8.4779;0.790888;401219
BPPC_7_0_1.txt_0.7.bz2;3038;7;3471;0;6.04172;3.86526;0.633767;9
BPPC_3_0_9.txt_0.7.bz2;751;8;32581;0;6.73693;4.56345;0.66996;73
BPPC_7_0_9.txt_0.7.bz2;3007;8;2866;0;6.30339;4.11011;0.647867;9
BPPC_7_0_6.txt_0.2.bz2;10048;26;65808421;0;20.7929;18.4289;0.888162;155556
BPPC_2_0_9.txt_0.6.bz2;772;9;11701;0;7.31588;5.10161;0.69402;17
BPPC_2_0_2.txt_0.5.bz2;921;10;55614;0;8.7768;6.5237;0.743021;74
BPPC_8_0_9.txt_0.4.bz2;6481;16;32314162;0;12.5391;10.2328;0.818548;67251
BPPC_4_0_1.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_6_0_2.txt_0.8.bz2;2048;5;162;0;4.77198;2.56862;0.525488;1
BPPC_2_0_10.txt_0.4.bz2;1191;14;362425;0;10.7963;8.50015;0.788436;498
BPPC_4_0_6.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_7_0_10.txt_0.6.bz2;3585;9;12553;0;7.19041;4.97486;0.68784;18
BPPC_6_0_4.txt_0.7.bz2;2318;6;444;0;5.36486;3.16117;0.582436;1
BPPC_5_0_2.txt_0.7.bz2;1956;5;114;0;4.42285;2.10112;0.464054;0
BPPC_8_0_10.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_4.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_7.txt_0.4.bz2;6459;15;31319424;0;12.6773;10.3705;0.820665;66069
BPPC_2_0_4.txt_0.9.bz2;424;5;247;0;4.47433;2.33781;0.512312;7
BPPC_1_0_6.txt_0.3.bz2;1230;15;21196;0;11.3153;9.02316;0.794503;22
BPPC_8_0_2.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_2.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_6.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_6.txt_0.8.bz2;2772;7;7013;0;5.51575;3.38084;0.608789;44
BPPC_7_0_3.txt_0.8.bz2;2229;5;1113;0;4.98416;2.82412;0.556892;10
BPPC_8_0_9.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_8.txt_0.4.bz2;1259;14;245281;0;11.4788;9.18208;0.80135;379
BPPC_1_0_8.txt_0.8.bz2;431;4;177;0;4.6548;2.46061;0.514993;2
BPPC_6_0_4.txt_0.6.bz2;2804;7;852;0;6.45902;4.21484;0.64976;3
BPPC_7_0_8.txt_0.8.bz2;2382;5;901;0;5.13206;2.97138;0.568306;8
BPPC_5_0_4.txt_0.2.bz2;6262;17;717;0;11.5132;9.08902;0.762504;0
BPPC_3_0_4.txt_0.9.bz2;453;5;1279;0;4.29571;2.1969;0.486871;42
BPPC_4_0_4.txt_0.6.bz2;1054;12;7494192;0;8.7625;6.53738;0.745393;14330
BPPC_1_0_2.txt_0.4.bz2;942;12;5619;0;9.49935;7.21797;0.759936;6
BPPC_3_0_2.txt_0.7.bz2;705;8;41871;0;6.49683;4.32172;0.658724;83
BPPC_5_0_7.txt_0.1.bz2;8476;24;1163;0;15.9938;13.6047;0.814799;1
BPPC_2_0_6.txt_0.4.bz2;1241;14;285868;0;11.1971;8.90249;0.797212;425
BPPC_4_0_8.txt_0.4.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_4.txt_0.4.bz2;3350;9;464;0;7.27651;4.97266;0.671041;1
BPPC_4_0_2.txt_0.9.bz2;497;5;9919;0;4.30964;2.21132;0.501655;165
BPPC_5_0_8.txt_0.5.bz2;2737;7;176;0;6.43903;4.05761;0.629514;0
BPPC_4_0_5.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_6.txt_0.4.bz2;3511;9;441;0;7.13965;4.8137;0.662533;0
BPPC_4_0_3.txt_0.5.bz2;1298;14;153595213;0;11.0042;8.73614;0.795961;370094
BPPC_8_0_5.txt_0.7.bz2;3256;8;39266;0;6.58999;4.4148;0.66407;77
BPPC_6_0_7.txt_0.9.bz2;1475;4;76;0;4.06632;1.88138;0.460594;1
BPPC_2_0_1.txt_0.4.bz2;1128;14;379205;0;10.8449;8.54965;0.790188;517
BPPC_1_0_4.txt_0.4.bz2;988;11;5213;0;9.57131;7.28387;0.759223;5
BPPC_8_0_8.txt_0.6.bz2;4329;10;262373;0;7.9501;5.73155;0.720013;397
BPPC_5_0_10.txt_0.8.bz2;1507;4;51;0;4.3312;2.03449;0.467647;0
BPPC_2_0_10.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_6.txt_0.4.bz2;6447;15;35381975;0;12.4907;10.1848;0.817985;72870
BPPC_8_0_8.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_8.txt_0.8.bz2;2716;6;7899;0;5.4151;3.28258;0.601047;44
BPPC_8_0_10.txt_0.7.bz2;3359;8;36048;0;6.71036;4.53702;0.669624;77
BPPC_6_0_10.txt_0.3.bz2;5565;14;24626;0;11.4414;9.14786;0.798382;26
BPPC_1_0_8.txt_0.9.bz2;284;3;99;0;3.82195;1.697;0.441524;2
BPPC_1_0_4.txt_0.2.bz2;1651;20;118236;0;16.169;13.8546;0.857838;161
BPPC_1_0_5.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_2.txt_0.4.bz2;6488;16;34813806;0;12.5204;10.2144;0.818266;72413
BPPC_3_0_1.txt_0.9.bz2;449;5;1172;0;4.4576;2.33757;0.503923;43
BPPC_2_0_1.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_6.txt_0.7.bz2;500;6;529;0;5.23391;3.01212;0.566028;1
BPPC_5_0_10.txt_0.7.bz2;2018;6;68;0;4.966;2.59328;0.516873;0
BPPC_7_0_7.txt_0.5.bz2;4585;11;38036;0;9.38524;7.12632;0.760177;58
BPPC_5_0_9.txt_0.5.bz2;3015;8;213;0;6.22604;3.86507;0.606186;0
BPPC_4_0_10.txt_0.4.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_6_0_2.txt_0.9.bz2;1529;4;60;0;4.02656;1.78852;0.44826;2
BPPC_4_0_8.txt_0.8.bz2;697;7;58060;0;6.0598;3.94888;0.642885;224
BPPC_3_0_6.txt_0.6.bz2;902;9;245683;0;8.01612;5.79292;0.722101;385
BPPC_4_0_8.txt_0.6.bz2;1034;11;7430593;0;8.79665;6.57167;0.746657;14338
BPPC_7_0_5.txt_0.8.bz2;2326;6;1276;0;4.83326;2.68712;0.545619;7
BPPC_2_0_1.txt_0.3.bz2;1534;18;2809811;0;14.7866;12.4572;0.844755;4923
BPPC_8_0_9.txt_0.5.bz2;5021;13;2462920;0;9.74448;7.47988;0.768975;4211
BPPC_6_0_10.txt_0.1.bz2;10310;31;60400746;199341;14.9036;12.7706;0.819843;47631
BPPC_7_0_2.txt_0.4.bz2;5493;14;275242;0;11.2582;8.96367;0.797841;409
BPPC_6_0_6.txt_0.5.bz2;3682;9;1741;0;8.09814;5.84448;0.718246;2
BPPC_8_0_7.txt_0.8.bz2;2545;6;9112;0;5.31816;3.18572;0.593675;44
BPPC_1_0_1.txt_0.4.bz2;947;11;7676;0;8.98562;6.72789;0.744991;7
BPPC_5_0_5.txt_0.5.bz2;2815;7;210;0;6.39998;4.00459;0.615754;0
BPPC_5_0_9.txt_0.9.bz2;1352;3;39;0;3.63278;1.32515;0.372877;0
BPPC_7_0_9.txt_0.5.bz2;4400;12;50495;0;8.9674;6.71217;0.748785;67
BPPC_4_0_9.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_9.txt_0.5.bz2;965;11;55647;0;8.75191;6.49793;0.741745;73
BPPC_5_0_2.txt_0.9.bz2;1393;4;35;0;3.63042;1.37375;0.379625;0
BPPC_5_0_8.txt_0.6.bz2;2620;6;110;0;5.56871;3.18748;0.556848;0
BPPC_5_0_1.txt_0.8.bz2;1760;4;58;0;4.14562;1.91421;0.456749;0
BPPC_2_0_10.txt_0.7.bz2;625;6;4005;0;5.89053;3.72236;0.62521;16
BPPC_1_0_8.txt_0.6.bz2;619;7;799;0;6.32966;4.09344;0.639511;1
BPPC_1_0_5.txt_0.2.bz2;1684;20;87082;0;16.4532;14.1404;0.859943;123
BPPC_2_0_10.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_8.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_7_0_9.txt_0.3.bz2;7342;19;3521680;0;14.4049;12.0795;0.84074;5890
BPPC_5_0_8.txt_0.2.bz2;5538;15;878;0;11.1145;8.76295;0.770585;1
BPPC_6_0_1.txt_0.9.bz2;1488;4;64;0;4.06271;1.82956;0.454065;2
BPPC_1_0_5.txt_0.5.bz2;787;9;1843;0;7.85451;5.58237;0.706299;5
BPPC_5_0_3.txt_0.3.bz2;4419;12;679;0;9.44838;7.10703;0.740518;0
BPPC_4_0_6.txt_0.4.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_1.txt_0.6.bz2;4152;10;238901;0;8.08105;5.8575;0.724502;378
BPPC_7_0_8.txt_0.4.bz2;5308;14;349548;0;10.8554;8.56392;0.790401;486
BPPC_4_0_3.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_4.txt_0.7.bz2;768;8;30636;0;6.83774;4.66756;0.675825;67
BPPC_2_0_6.txt_0.3.bz2;1492;19;4066877;0;14.1289;11.8006;0.837403;6619
BPPC_4_0_1.txt_0.9.bz2;504;5;8628;0;4.38834;2.28549;0.508284;167
BPPC_2_0_8.txt_0.8.bz2;527;6;1145;0;4.95991;2.7971;0.551483;8
BPPC_8_0_6.txt_0.6.bz2;4101;10;237871;0;8.10638;5.88419;0.726013;384
BPPC_2_0_8.txt_0.3.bz2;1660;19;2241651;0;15.0045;12.6715;0.84641;4157
BPPC_6_0_5.txt_0.8.bz2;2013;5;158;0;4.7672;2.59159;0.533353;2
BPPC_4_0_1.txt_0.7.bz2;796;9;762090;0;6.92118;4.736;0.682522;1256
BPPC_4_0_4.txt_0.4.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_4.txt_0.7.bz2;504;6;553;0;5.11643;2.8892;0.554144;4
BPPC_8_0_1.txt_0.4.bz2;6520;15;41037096;0;12.2623;9.95727;0.814567;81162
BPPC_4_0_5.txt_0.5.bz2;1268;14;164177207;0;10.8683;8.59998;0.793128;387859
BPPC_2_0_6.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_6_0_5.txt_0.5.bz2;3709;9;1623;0;8.08494;5.81538;0.71468;2
BPPC_5_0_1.txt_0.3.bz2;4357;12;684;0;9.19448;6.88749;0.733187;0
BPPC_5_0_1.txt_0.1.bz2;8307;24;1251;0;16.6626;14.3152;0.83432;1
BPPC_1_0_3.txt_0.3.bz2;1308;15;16426;0;11.9476;9.63028;0.805666;19
BPPC_3_0_9.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_2.txt_0.3.bz2;1269;14;16487;0;12.3179;9.99306;0.812118;19
BPPC_2_0_8.txt_0.7.bz2;656;7;3565;0;6.0269;3.85516;0.633909;10
BPPC_6_0_2.txt_0.7.bz2;2202;6;518;0;5.16923;2.9454;0.560927;2
BPPC_1_0_1.txt_0.8.bz2;423;5;168;0;4.62315;2.43578;0.513314;3
BPPC_5_0_7.txt_0.6.bz2;2495;6;149;0;5.26467;2.95442;0.552219;0
BPPC_7_0_9.txt_0.2.bz2;9986;25;100884646;0;20.197;17.8397;0.885263;222100
BPPC_4_0_2.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_7_0_1.txt_0.9.bz2;1907;4;285;0;4.26683;2.16122;0.490062;11
BPPC_6_0_8.txt_0.2.bz2;7903;20;99545;0;16.4815;14.1522;0.859623;147
BPPC_1_0_7.txt_0.7.bz2;547;6;290;0;5.76658;3.51759;0.603732;2
BPPC_8_0_9.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_7.txt_0.4.bz2;3492;9;360;0;7.454;5.11695;0.671078;0
BPPC_5_0_2.txt_0.6.bz2;2432;6;105;0;6.0756;3.6653;0.592638;0
BPPC_4_0_4.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_1.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_5.txt_0.4.bz2;1429;16;35946990;0;12.3636;10.0576;0.815872;72673
BPPC_1_0_3.txt_0.6.bz2;563;7;1288;0;5.92215;3.72066;0.618983;2
BPPC_5_0_5.txt_0.6.bz2;2649;7;110;0;5.53018;3.08376;0.548978;1
BPPC_8_0_2.txt_0.7.bz2;3347;8;43176;0;6.44952;4.27438;0.656365;83
BPPC_2_0_7.txt_0.3.bz2;1517;17;3243511;0;14.2424;11.917;0.838945;5422
BPPC_1_0_7.txt_0.8.bz2;404;5;185;0;4.64715;2.45935;0.515568;1
BPPC_6_0_2.txt_0.3.bz2;5653;16;20728;0;11.731;9.43319;0.802589;23
BPPC_6_0_10.txt_0.4.bz2;4439;11;6539;0;9.33427;7.06528;0.756058;7
BPPC_3_0_9.txt_0.8.bz2;606;7;6772;0;5.53637;3.40238;0.608797;44
BPPC_5_0_9.txt_0.7.bz2;2157;6;63;0;5.16496;2.78756;0.528998;0
BPPC_7_0_6.txt_0.9.bz2;1703;4;299;0;4.19565;2.10796;0.485303;6
BPPC_1_0_7.txt_0.9.bz2;347;4;62;0;4.08635;1.8636;0.460118;1
BPPC_2_0_3.txt_0.4.bz2;1232;14;223061;0;11.6394;9.34143;0.804632;361
BPPC_4_0_5.txt_0.7.bz2;851;9;695402;0;7.02906;4.84297;0.687381;1167
BPPC_7_0_10.txt_0.3.bz2;7117;17;2617963;0;14.7431;12.417;0.844555;4604
BPPC_6_0_9.txt_0.3.bz2;5546;14;26015;0;11.6233;9.32284;0.802178;29
BPPC_7_0_2.txt_0.5.bz2;4479;11;42942;0;9.07414;6.81912;0.751119;60
BPPC_1_0_6.txt_0.9.bz2;308;3;101;0;3.84261;1.64349;0.427157;4
BPPC_6_0_7.txt_0.6.bz2;2968;7;869;0;6.4791;4.24936;0.651205;1
BPPC_3_0_2.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_8.txt_0.9.bz2;411;4;312;0;4.18812;2.06379;0.477407;6
BPPC_1_0_2.txt_0.5.bz2;760;9;2209;0;7.60431;5.34433;0.698429;2
BPPC_1_0_10.txt_0.9.bz2;370;4;69;0;4.03772;1.83885;0.45705;3
BPPC_8_0_6.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_7.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_2.txt_0.9.bz2;398;4;284;0;4.27823;2.11283;0.480763;8
BPPC_3_0_8.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_3.txt_0.4.bz2;3491;9;396;0;7.74207;5.39891;0.688603;0
BPPC_6_0_1.txt_0.2.bz2;7404;21;103872;0;16.084;13.7801;0.857626;145
BPPC_2_0_4.txt_0.4.bz2;1199;14;285946;0;11.2609;8.96419;0.797723;421
BPPC_6_0_8.txt_0.1.bz2;10324;33;25227701;49073;16.6383;14.4932;0.846758;22509
BPPC_3_0_1.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_1.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_9.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_10.txt_0.3.bz2;1523;17;3807889;0;14.1338;11.8063;0.837454;6176
BPPC_8_0_1.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_6_0_9.txt_0.2.bz2;7452;20;124458;0;15.9606;13.6521;0.856172;170
BPPC_4_0_2.txt_0.4.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_2.txt_0.5.bz2;5080;12;2231910;0;9.83758;7.57244;0.77096;3941
BPPC_1_0_2.txt_0.2.bz2;1570;20;100994;0;16.1478;13.8152;0.857017;142
BPPC_4_0_2.txt_0.7.bz2;914;9;478454;0;7.40326;5.21582;0.701809;933
BPPC_3_0_7.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_6.txt_0.9.bz2;494;5;9683;0;4.32675;2.22902;0.503479;168
BPPC_7_0_3.txt_0.6.bz2;3570;9;9911;0;7.57405;5.35668;0.704222;16
BPPC_4_0_1.txt_0.6.bz2;1025;11;8147248;0;8.67171;6.44585;0.742931;15215
BPPC_3_0_2.txt_0.8.bz2;622;6;7274;0;5.45203;3.31912;0.602019;46
BPPC_3_0_4.txt_0.6.bz2;919;10;241683;0;8.03005;5.80822;0.722404;376
BPPC_3_0_6.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_2.txt_0.6.bz2;4125;9;245631;0;8.09383;5.87107;0.725256;385
BPPC_5_0_6.txt_0.5.bz2;2823;7;200;0;6.60008;4.25173;0.639234;0
BPPC_5_0_3.txt_0.5.bz2;2995;8;211;0;6.28953;3.98232;0.625126;0
BPPC_4_0_4.txt_0.9.bz2;500;5;9048;0;4.35105;2.25142;0.504934;166
BPPC_2_0_8.txt_0.6.bz2;793;9;12714;0;7.23012;5.01231;0.688921;17
BPPC_2_0_9.txt_0.8.bz2;530;6;1233;0;4.8464;2.67231;0.54104;7
BPPC_1_0_3.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_2.txt_0.6.bz2;648;6;1009;0;6.2227;3.9938;0.633606;1
BPPC_7_0_8.txt_0.5.bz2;4442;10;52402;0;8.91986;6.6646;0.747368;68
BPPC_5_0_4.txt_0.6.bz2;2468;6;121;0;5.71636;3.33394;0.575633;0
BPPC_8_0_9.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_3.txt_0.7.bz2;541;6;391;0;5.33968;3.0748;0.565929;1
BPPC_6_0_9.txt_0.5.bz2;3486;9;2970;0;7.32105;5.0852;0.6902;3
BPPC_7_0_2.txt_0.9.bz2;1808;4;284;0;4.29838;2.19515;0.496499;10
BPPC_7_0_2.txt_0.3.bz2;7088;17;3524677;0;14.3711;12.0418;0.840327;5984
BPPC_2_0_5.txt_0.7.bz2;617;7;3501;0;6.12417;3.94588;0.640107;8
BPPC_6_0_3.txt_0.5.bz2;3688;9;1991;0;7.87505;5.64333;0.713434;2
BPPC_3_0_4.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_3.txt_0.1.bz2;8264;23;421;0;18.874;16.062;0.834587;0
BPPC_5_0_2.txt_0.3.bz2;4322;11;1400;0;8.19254;5.94604;0.710408;0
BPPC_2_0_2.txt_0.6.bz2;776;8;12522;0;7.20138;4.98691;0.68722;18
BPPC_4_0_10.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_1.txt_0.6.bz2;935;10;220954;0;8.15641;5.93427;0.72704;368
BPPC_1_0_8.txt_0.5.bz2;743;9;2129;0;7.61693;5.36086;0.700381;6
BPPC_7_0_3.txt_0.4.bz2;5405;13;369999;0;10.7863;8.4919;0.789081;500
BPPC_8_0_8.txt_0.9.bz2;2167;5;978;0;4.57284;2.48091;0.519216;40
BPPC_6_0_7.txt_0.3.bz2;5462;15;24927;0;11.8127;9.50932;0.804988;28
BPPC_7_0_4.txt_0.5.bz2;4550;10;50916;0;8.92186;6.66836;0.747568;69
BPPC_3_0_6.txt_0.9.bz2;481;5;1166;0;4.428;2.33566;0.503652;40
BPPC_7_0_9.txt_0.4.bz2;5472;14;299278;0;11.2417;8.94748;0.797763;435
BPPC_8_0_3.txt_0.9.bz2;2163;5;1312;0;4.28092;2.18285;0.485654;40
BPPC_1_0_9.txt_0.8.bz2;433;5;150;0;4.77022;2.57627;0.526853;1
BPPC_4_0_2.txt_0.6.bz2;1013;11;8849033;0;8.53089;6.30421;0.738445;16355
BPPC_3_0_9.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_10.txt_0.3.bz2;4483;12;284;0;10.1276;7.6119;0.736177;0
BPPC_4_0_4.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_3.txt_0.4.bz2;1390;15;33496617;0;12.492;10.1852;0.81794;68498
BPPC_5_0_6.txt_0.2.bz2;5498;15;969;0;12.1797;9.72722;0.788449;0
BPPC_4_0_10.txt_0.6.bz2;1015;11;8389313;0;8.61609;6.38986;0.741179;15807
BPPC_7_0_5.txt_0.9.bz2;1805;4;321;0;4.24114;2.08132;0.475885;8
BPPC_4_0_1.txt_0.4.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_7.txt_0.9.bz2;1249;3;35;0;3.59395;1.32704;0.373224;0
BPPC_6_0_1.txt_0.3.bz2;5612;15;16847;0;12.3561;10.0459;0.81376;20
BPPC_3_0_5.txt_0.5.bz2;1133;12;2108125;0;9.90772;7.64096;0.772756;3754
BPPC_8_0_3.txt_0.8.bz2;2495;6;9441;0;5.28878;3.15498;0.591613;46
BPPC_7_0_8.txt_0.2.bz2;10144;25;73383997;0;20.8762;18.5164;0.888826;170901
BPPC_4_0_1.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_2.txt_0.7.bz2;544;6;320;0;5.58011;3.31918;0.588392;1
BPPC_7_0_5.txt_0.7.bz2;3306;8;2721;0;6.28212;4.10687;0.648948;11
BPPC_5_0_8.txt_0.9.bz2;1267;3;35;0;3.64214;1.41193;0.388037;0
BPPC_1_0_7.txt_0.6.bz2;627;7;839;0;6.36733;4.1402;0.642489;1
BPPC_6_0_6.txt_0.6.bz2;2863;7;908;0;6.43352;4.19764;0.6481;1
BPPC_8_0_7.txt_0.5.bz2;4966;13;2391367;0;9.74643;7.48246;0.769193;4136
BPPC_6_0_8.txt_0.7.bz2;2491;6;403;0;5.39781;3.2032;0.584487;1
BPPC_2_0_2.txt_0.8.bz2;516;6;1133;0;4.96216;2.78246;0.551602;10
BPPC_6_0_3.txt_0.6.bz2;3224;8;539;0;6.99127;4.71688;0.667171;1
BPPC_1_0_8.txt_0.2.bz2;1600;20;102640;0;16.2161;13.8887;0.858007;143
BPPC_5_0_6.txt_0.1.bz2;8614;24;1053;0;17.2837;14.9148;0.841116;2
BPPC_3_0_5.txt_0.9.bz2;455;5;1272;0;4.36354;2.26574;0.496717;39
BPPC_7_0_4.txt_0.6.bz2;3449;8;13467;0;7.08679;4.87199;0.683608;18
BPPC_1_0_5.txt_0.3.bz2;1291;14;24896;0;11.4953;9.20091;0.798843;26
BPPC_6_0_4.txt_0.5.bz2;3535;10;2290;0;7.58867;5.33642;0.700219;3
BPPC_3_0_2.txt_0.5.bz2;1092;12;2331746;0;9.74407;7.4783;0.768792;4045
BPPC_6_0_9.txt_0.4.bz2;4352;10;5281;0;9.46862;7.19709;0.758159;8
BPPC_6_0_1.txt_0.6.bz2;2757;7;1148;0;6.18407;3.958;0.633456;1
BPPC_6_0_7.txt_0.8.bz2;1914;5;226;0;4.49023;2.26804;0.489753;2
BPPC_2_0_9.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_6.txt_0.5.bz2;774;8;2445;0;7.46485;5.20983;0.693152;2
BPPC_7_0_1.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_10.txt_0.8.bz2;2567;6;9045;0;5.335;3.19927;0.594978;48
BPPC_1_0_6.txt_0.6.bz2;611;6;1045;0;6.20727;3.98167;0.635411;1
BPPC_5_0_10.txt_0.1.bz2;8230;24;1710;0;13.9113;11.6659;0.808503;1
BPPC_8_0_10.txt_0.9.bz2;1998;5;1440;0;4.31267;2.20277;0.489322;41
BPPC_7_0_1.txt_0.5.bz2;4511;10;36839;0;9.34782;7.08746;0.759289;60
BPPC_5_0_8.txt_0.4.bz2;3238;9;340;0;7.6667;5.33457;0.68499;0
BPPC_1_0_3.txt_0.5.bz2;825;10;1325;0;8.17634;5.8991;0.71689;2
BPPC_4_0_3.txt_0.7.bz2;826;9;682641;0;7.0398;4.85338;0.687783;1149
BPPC_8_0_7.txt_0.6.bz2;4219;10;233209;0;8.14391;5.9202;0.726956;379
BPPC_2_0_2.txt_0.3.bz2;1489;16;4445374;0;14.0267;11.6987;0.836273;7028
BPPC_2_0_5.txt_0.5.bz2;940;11;62387;0;8.68245;6.42759;0.739931;76
BPPC_1_0_10.txt_0.2.bz2;1676;20;71659;0;17.2864;14.9489;0.866037;110
BPPC_4_0_9.txt_0.7.bz2;838;9;680200;0;7.06166;4.87466;0.688937;1145
BPPC_7_0_8.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_7.txt_0.5.bz2;961;10;48362;0;9.08722;6.82872;0.752158;68
BPPC_8_0_7.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_5.txt_0.8.bz2;1710;4;38;0;4.52416;2.16469;0.483966;1
BPPC_7_0_4.txt_0.4.bz2;5378;13;326862;0;11.0117;8.71978;0.793445;469
BPPC_8_0_3.txt_0.6.bz2;4123;10;243588;0;8.05266;5.83192;0.72383;389
BPPC_2_0_10.txt_0.9.bz2;422;4;253;0;4.41475;2.31579;0.511861;12
BPPC_6_0_2.txt_0.5.bz2;3424;10;2008;0;7.86861;5.63695;0.714296;5
BPPC_1_0_1.txt_0.6.bz2;623;7;1012;0;6.11562;3.90174;0.62637;2
BPPC_4_0_9.txt_0.9.bz2;490;5;9798;0;4.32063;2.21954;0.502292;166
BPPC_3_0_2.txt_0.9.bz2;437;5;1229;0;4.37876;2.28854;0.499193;42
BPPC_8_0_1.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_6_0_8.txt_0.5.bz2;3695;9;1508;0;8.25053;5.98824;0.721944;2
BPPC_3_0_5.txt_0.6.bz2;913;10;223559;0;8.16748;5.94307;0.727753;362
BPPC_6_0_3.txt_0.8.bz2;1853;4;233;0;4.49397;2.33126;0.502938;1
BPPC_6_0_1.txt_0.7.bz2;2469;6;492;0;5.16262;2.9252;0.55704;1
BPPC_6_0_2.txt_0.1.bz2;10310;31;134147744;1580823;11.7785;9.68852;0.767735;68136
BPPC_1_0_5.txt_0.4.bz2;981;11;6298;0;9.14071;6.86182;0.747866;6
BPPC_2_0_5.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_3.txt_0.6.bz2;943;10;197697;0;8.27076;6.04756;0.730459;325
