instance;weight;time;steps
BPPC_3_0_2.txt_0.6.bz2;872;0.186426;35159
BPPC_4_0_4.txt_0.9.bz2;500;0.00665402;771
BPPC_5_0_1.txt_0.4.bz2;3675;0.000619888;117
BPPC_4_0_8.txt_0.6.bz2;1034;5.93936;1091358
BPPC_4_0_10.txt_0.7.bz2;830;0.502222;69775
BPPC_5_0_4.txt_0.3.bz2;4455;0.000452995;203
BPPC_4_0_2.txt_0.5.bz2;1284;152.404;27242396
BPPC_7_0_9.txt_0.8.bz2;2280;0.000833035;183
BPPC_1_0_2.txt_0.7.bz2;544;0.000631809;117
BPPC_5_0_2.txt_0.3.bz2;4322;0.000555038;343
BPPC_1_0_1.txt_0.7.bz2;563;0.000385046;77
BPPC_7_0_10.txt_0.7.bz2;2851;0.00162101;550
BPPC_5_0_6.txt_0.5.bz2;2823;0.000329018;85
BPPC_4_0_5.txt_0.7.bz2;851;0.50107;70788
BPPC_5_0_8.txt_0.8.bz2;1454;0.000263929;30
BPPC_2_0_1.txt_0.9.bz2;410;0.00116897;63
BPPC_4_0_6.txt_0.3.bz2;0;0;0
BPPC_4_0_5.txt_0.9.bz2;499;0.0088861;714
BPPC_8_0_2.txt_0.2.bz2;0;0;0
BPPC_1_0_8.txt_0.9.bz2;284;0.00016284;30
BPPC_1_0_5.txt_0.9.bz2;334;0.000846863;26
BPPC_1_0_1.txt_0.5.bz2;744;0.00094986;742
BPPC_5_0_7.txt_0.4.bz2;3492;0.000363827;176
BPPC_1_0_1.txt_0.9.bz2;325;0.000141859;20
BPPC_5_0_5.txt_0.4.bz2;3477;0.00049305;164
BPPC_3_0_10.txt_0.6.bz2;936;0.139256;32896
BPPC_5_0_9.txt_0.9.bz2;1352;0.000236988;9
BPPC_8_0_9.txt_0.5.bz2;5021;1.43544;378069
BPPC_6_0_9.txt_0.1.bz2;10320;27.5278;27331598
BPPC_8_0_8.txt_0.4.bz2;6519;24.959;6100099
BPPC_6_0_5.txt_0.2.bz2;7626;0.15354;103278
BPPC_2_0_6.txt_0.8.bz2;503;0.000790834;232
BPPC_3_0_5.txt_0.6.bz2;913;0.141683;35854
BPPC_1_0_7.txt_0.6.bz2;627;0.000735998;241
BPPC_1_0_7.txt_0.8.bz2;404;0.000341892;56
BPPC_2_0_3.txt_0.8.bz2;527;0.000999928;198
BPPC_6_0_4.txt_0.8.bz2;1862;0.000309944;51
BPPC_2_0_8.txt_0.1.bz2;0;0;0
BPPC_6_0_10.txt_0.9.bz2;1600;0.000329971;19
BPPC_2_0_1.txt_0.5.bz2;933;0.02758;11453
BPPC_6_0_4.txt_0.1.bz2;10309;10.5035;8626636
BPPC_8_0_4.txt_0.1.bz2;0;0;0
BPPC_4_0_3.txt_0.4.bz2;0;0;0
BPPC_2_0_7.txt_0.8.bz2;498;0.000770092;230
BPPC_6_0_2.txt_0.6.bz2;2820;0.000626087;210
BPPC_2_0_5.txt_0.5.bz2;940;0.028667;12442
BPPC_6_0_3.txt_0.8.bz2;1853;0.000415087;72
BPPC_6_0_3.txt_0.9.bz2;1478;0.000305176;35
BPPC_4_0_9.txt_0.1.bz2;0;0;0
BPPC_3_0_5.txt_0.4.bz2;1429;22.5129;5749097
BPPC_8_0_9.txt_0.7.bz2;3301;0.022557;6086
BPPC_6_0_2.txt_0.3.bz2;5653;0.0118899;7279
BPPC_2_0_3.txt_0.9.bz2;391;0.000503063;63
BPPC_1_0_4.txt_0.6.bz2;609;0.000427008;250
BPPC_4_0_7.txt_0.4.bz2;0;0;0
BPPC_7_0_7.txt_0.6.bz2;3473;0.00693607;2734
BPPC_3_0_10.txt_0.2.bz2;0;0;0
BPPC_7_0_8.txt_0.7.bz2;3188;0.00198388;348
BPPC_7_0_4.txt_0.5.bz2;4550;0.0270801;11011
BPPC_8_0_8.txt_0.9.bz2;2167;0.00123501;236
BPPC_6_0_10.txt_0.4.bz2;4439;0.00363588;2074
BPPC_1_0_2.txt_0.6.bz2;648;0.0015099;283
BPPC_8_0_6.txt_0.3.bz2;0;0;0
BPPC_7_0_10.txt_0.9.bz2;1783;0.000434875;44
BPPC_1_0_2.txt_0.4.bz2;942;0.00392008;2086
BPPC_3_0_6.txt_0.1.bz2;0;0;0
BPPC_7_0_4.txt_0.3.bz2;7068;2.5509;985954
BPPC_6_0_6.txt_0.8.bz2;2105;0.000626087;43
BPPC_8_0_1.txt_0.5.bz2;5063;1.43802;385653
BPPC_7_0_8.txt_0.5.bz2;4442;0.0255599;9801
BPPC_1_0_10.txt_0.3.bz2;1129;0.015017;8937
BPPC_8_0_2.txt_0.8.bz2;2658;0.00597596;635
BPPC_1_0_7.txt_0.2.bz2;1597;0.10762;61342
BPPC_5_0_10.txt_0.9.bz2;1189;0.000374079;12
BPPC_1_0_3.txt_0.6.bz2;563;0.000589132;241
BPPC_8_0_2.txt_0.4.bz2;6488;27.0723;6706305
BPPC_2_0_5.txt_0.2.bz2;1760;261.177;149296511
BPPC_8_0_1.txt_0.3.bz2;0;0;0
BPPC_4_0_6.txt_0.2.bz2;0;0;0
BPPC_4_0_7.txt_0.5.bz2;1273;154.177;27200358
BPPC_1_0_7.txt_0.3.bz2;1228;0.0164201;10801
BPPC_8_0_9.txt_0.6.bz2;3942;0.155751;41479
BPPC_1_0_8.txt_0.3.bz2;1269;0.00774097;3893
BPPC_3_0_6.txt_0.6.bz2;902;0.139907;35276
BPPC_1_0_9.txt_0.4.bz2;1035;0.00243807;950
BPPC_8_0_2.txt_0.6.bz2;4125;0.152355;38370
BPPC_2_0_2.txt_0.6.bz2;776;0.00652003;2641
BPPC_2_0_2.txt_0.4.bz2;1208;0.179042;76588
BPPC_1_0_6.txt_0.8.bz2;449;0.000163078;69
BPPC_8_0_10.txt_0.3.bz2;0;0;0
BPPC_2_0_10.txt_0.3.bz2;1523;3.17772;1370632
BPPC_3_0_10.txt_0.1.bz2;0;0;0
BPPC_2_0_7.txt_0.9.bz2;396;0.000388145;58
BPPC_2_0_7.txt_0.5.bz2;961;0.023627;8295
BPPC_1_0_3.txt_0.2.bz2;1593;0.10352;60817
BPPC_5_0_10.txt_0.5.bz2;3088;0.000156879;80
BPPC_4_0_2.txt_0.6.bz2;1013;5.97684;1146741
BPPC_4_0_2.txt_0.4.bz2;0;0;0
BPPC_2_0_6.txt_0.3.bz2;1492;3.08805;1246519
BPPC_6_0_1.txt_0.8.bz2;1869;0.000331879;61
BPPC_5_0_4.txt_0.6.bz2;2468;0.000283957;66
BPPC_7_0_3.txt_0.5.bz2;4325;0.0261152;10775
BPPC_4_0_4.txt_0.6.bz2;1054;6.04996;1135794
BPPC_3_0_2.txt_0.8.bz2;622;0.00508809;530
BPPC_6_0_6.txt_0.1.bz2;10330;6.67833;5267861
BPPC_5_0_2.txt_0.4.bz2;3458;0.000411034;165
BPPC_8_0_7.txt_0.1.bz2;0;0;0
BPPC_2_0_10.txt_0.9.bz2;422;0.00104117;56
BPPC_3_0_8.txt_0.5.bz2;1123;1.37179;383187
BPPC_2_0_7.txt_0.7.bz2;670;0.00242901;627
BPPC_4_0_5.txt_0.8.bz2;665;0.0498888;7456
BPPC_2_0_10.txt_0.7.bz2;625;0.00258088;589
BPPC_3_0_5.txt_0.2.bz2;0;0;0
BPPC_6_0_3.txt_0.6.bz2;3224;0.00107908;142
BPPC_8_0_7.txt_0.3.bz2;0;0;0
BPPC_2_0_9.txt_0.9.bz2;396;0.00035882;86
BPPC_6_0_5.txt_0.4.bz2;4404;0.00334883;2371
BPPC_5_0_7.txt_0.2.bz2;6036;0.000515938;412
BPPC_4_0_2.txt_0.3.bz2;0;0;0
BPPC_1_0_5.txt_0.1.bz2;1790;5.10252;5430443
BPPC_4_0_9.txt_0.3.bz2;0;0;0
BPPC_6_0_1.txt_0.3.bz2;5612;0.0132;7802
BPPC_2_0_4.txt_0.7.bz2;649;0.0024929;382
BPPC_1_0_3.txt_0.4.bz2;941;0.00271797;1787
BPPC_3_0_10.txt_0.5.bz2;1106;1.42695;392221
BPPC_2_0_6.txt_0.2.bz2;1760;321.33;188500673
BPPC_5_0_10.txt_0.7.bz2;2018;0.000224113;25
BPPC_5_0_1.txt_0.3.bz2;4357;0.000550985;422
BPPC_2_0_4.txt_0.5.bz2;998;0.0239048;9594
BPPC_4_0_1.txt_0.5.bz2;1278;132.602;21497182
BPPC_3_0_3.txt_0.6.bz2;943;0.118814;26514
BPPC_4_0_6.txt_0.4.bz2;0;0;0
BPPC_6_0_10.txt_0.3.bz2;5565;0.0155602;9708
BPPC_8_0_10.txt_0.4.bz2;6336;32.9355;8949579
BPPC_5_0_8.txt_0.2.bz2;5538;0.00128508;1250
BPPC_7_0_3.txt_0.9.bz2;1772;0.000449896;65
BPPC_7_0_2.txt_0.3.bz2;7088;2.71109;980212
BPPC_4_0_7.txt_0.2.bz2;0;0;0
BPPC_7_0_3.txt_0.6.bz2;3570;0.0054388;1811
BPPC_8_0_1.txt_0.2.bz2;0;0;0
BPPC_3_0_2.txt_0.7.bz2;705;0.0186732;6750
BPPC_4_0_3.txt_0.5.bz2;1298;142.678;24835699
BPPC_1_0_1.txt_0.2.bz2;1601;0.151979;95373
BPPC_5_0_4.txt_0.7.bz2;1904;8.98838e-05;23
BPPC_1_0_10.txt_0.5.bz2;729;0.00111413;832
BPPC_5_0_6.txt_0.7.bz2;1836;9.20296e-05;35
BPPC_5_0_6.txt_0.9.bz2;1317;8.58307e-05;16
BPPC_7_0_1.txt_0.3.bz2;7183;2.71541;1025585
BPPC_4_0_3.txt_0.8.bz2;670;0.04954;8744
BPPC_4_0_8.txt_0.2.bz2;0;0;0
BPPC_5_0_6.txt_0.8.bz2;1651;8.79765e-05;24
BPPC_1_0_2.txt_0.9.bz2;301;0.000271082;23
BPPC_2_0_6.txt_0.6.bz2;790;0.00591302;2039
BPPC_4_0_6.txt_0.6.bz2;1069;5.08628;885171
BPPC_6_0_3.txt_0.4.bz2;4233;0.00408697;2381
BPPC_2_0_9.txt_0.8.bz2;530;0.000756979;189
BPPC_7_0_1.txt_0.6.bz2;3542;0.00718093;2944
BPPC_4_0_10.txt_0.9.bz2;518;0.00836802;720
BPPC_3_0_10.txt_0.4.bz2;1386;26.1828;6853212
BPPC_3_0_10.txt_0.7.bz2;690;0.0240469;8272
BPPC_8_0_6.txt_0.8.bz2;2772;0.0054431;503
BPPC_6_0_8.txt_0.2.bz2;7903;0.0638521;33322
BPPC_4_0_7.txt_0.9.bz2;520;0.00889611;726
BPPC_4_0_2.txt_0.8.bz2;670;0.0474801;6460
BPPC_3_0_3.txt_0.3.bz2;0;0;0
BPPC_5_0_2.txt_0.8.bz2;1524;0.000206947;17
BPPC_7_0_8.txt_0.9.bz2;1743;0.000393867;54
BPPC_5_0_9.txt_0.6.bz2;2163;0.000322104;61
BPPC_6_0_2.txt_0.1.bz2;10310;26.5983;26240258
BPPC_3_0_3.txt_0.5.bz2;1101;1.45911;427942
BPPC_3_0_7.txt_0.1.bz2;0;0;0
BPPC_8_0_4.txt_0.7.bz2;3395;0.0206559;5402
BPPC_4_0_2.txt_0.9.bz2;497;0.00865889;724
BPPC_5_0_3.txt_0.2.bz2;6042;0.00134301;676
BPPC_2_0_6.txt_0.4.bz2;1241;0.167712;71075
BPPC_7_0_6.txt_0.3.bz2;7233;1.90644;689463
BPPC_7_0_6.txt_0.6.bz2;3675;0.0062201;2353
BPPC_2_0_9.txt_0.2.bz2;1759;193.929;116137877
BPPC_1_0_9.txt_0.1.bz2;1790;9.37913;9430298
BPPC_5_0_7.txt_0.7.bz2;1938;8.70228e-05;20
BPPC_5_0_1.txt_0.7.bz2;2226;8.2016e-05;31
BPPC_6_0_9.txt_0.8.bz2;1898;0.000254154;29
BPPC_7_0_1.txt_0.9.bz2;1907;0.000447989;63
BPPC_7_0_5.txt_0.6.bz2;3465;0.00721788;2788
BPPC_7_0_9.txt_0.6.bz2;3600;0.00510812;1829
BPPC_3_0_1.txt_0.4.bz2;1374;25.2409;6645865
BPPC_1_0_9.txt_0.3.bz2;1212;0.013448;8292
BPPC_8_0_3.txt_0.2.bz2;0;0;0
BPPC_1_0_8.txt_0.5.bz2;743;0.00131798;568
BPPC_8_0_10.txt_0.1.bz2;0;0;0
BPPC_6_0_6.txt_0.3.bz2;5563;0.0158539;10686
BPPC_3_0_1.txt_0.1.bz2;0;0;0
BPPC_4_0_10.txt_0.4.bz2;0;0;0
BPPC_7_0_1.txt_0.8.bz2;2295;0.000616074;211
BPPC_5_0_10.txt_0.4.bz2;3657;0.000201941;147
BPPC_2_0_1.txt_0.6.bz2;779;0.00472307;2352
BPPC_1_0_3.txt_0.5.bz2;825;0.00165009;573
BPPC_4_0_5.txt_0.1.bz2;0;0;0
BPPC_3_0_7.txt_0.3.bz2;0;0;0
BPPC_2_0_6.txt_0.1.bz2;0;0;0
BPPC_4_0_3.txt_0.9.bz2;484;0.00511003;816
BPPC_7_0_6.txt_0.1.bz2;0;0;0
BPPC_6_0_1.txt_0.6.bz2;2757;0.000495911;393
BPPC_8_0_4.txt_0.5.bz2;5207;1.24558;336414
BPPC_7_0_2.txt_0.6.bz2;3562;0.00662804;2755
BPPC_7_0_4.txt_0.4.bz2;5378;0.213488;96689
BPPC_1_0_3.txt_0.1.bz2;1810;3.99329;2896202
BPPC_1_0_5.txt_0.7.bz2;534;0.000264883;128
BPPC_6_0_5.txt_0.3.bz2;5560;0.01315;8824
BPPC_7_0_7.txt_0.4.bz2;5474;0.197032;88993
BPPC_1_0_8.txt_0.7.bz2;499;0.000256062;137
BPPC_7_0_5.txt_0.3.bz2;7186;2.75209;1074839
BPPC_5_0_2.txt_0.9.bz2;1393;0.000257015;7
BPPC_3_0_2.txt_0.1.bz2;0;0;0
BPPC_4_0_4.txt_0.7.bz2;850;0.419924;61200
BPPC_1_0_8.txt_0.2.bz2;1600;0.119599;79556
BPPC_7_0_3.txt_0.2.bz2;9941;88.878;30514710
BPPC_3_0_2.txt_0.4.bz2;1404;26.5517;6987318
BPPC_3_0_1.txt_0.9.bz2;449;0.00132608;237
BPPC_2_0_2.txt_0.3.bz2;1489;3.12277;1348502
BPPC_4_0_10.txt_0.5.bz2;1264;147.584;25973205
BPPC_4_0_6.txt_0.1.bz2;0;0;0
BPPC_2_0_6.txt_0.5.bz2;991;0.0222628;9643
BPPC_8_0_4.txt_0.2.bz2;0;0;0
BPPC_2_0_5.txt_0.4.bz2;1201;0.165886;68496
BPPC_2_0_3.txt_0.2.bz2;1760;249.397;148024291
BPPC_7_0_7.txt_0.3.bz2;6923;2.67291;1022763
BPPC_8_0_6.txt_0.2.bz2;0;0;0
BPPC_3_0_7.txt_0.4.bz2;1446;23.4267;6085604
BPPC_2_0_7.txt_0.1.bz2;0;0;0
BPPC_7_0_6.txt_0.5.bz2;4261;0.026171;10974
BPPC_5_0_4.txt_0.5.bz2;2711;0.000145912;93
BPPC_2_0_3.txt_0.1.bz2;1868;415.82;110091029
BPPC_7_0_4.txt_0.7.bz2;2830;0.00153089;599
BPPC_2_0_4.txt_0.1.bz2;0;0;0
BPPC_6_0_9.txt_0.4.bz2;4352;0.00289989;2213
BPPC_8_0_10.txt_0.9.bz2;1998;0.000947952;212
BPPC_3_0_3.txt_0.7.bz2;758;0.0159461;5295
BPPC_1_0_1.txt_0.4.bz2;947;0.0030601;2370
BPPC_5_0_5.txt_0.8.bz2;1710;8.32081e-05;16
BPPC_2_0_1.txt_0.7.bz2;649;0.00153899;670
BPPC_6_0_7.txt_0.1.bz2;10310;20.3116;19112206
BPPC_6_0_6.txt_0.2.bz2;7829;0.0821142;44282
BPPC_1_0_10.txt_0.6.bz2;601;0.000593901;256
BPPC_6_0_2.txt_0.9.bz2;1529;0.000289917;20
BPPC_7_0_9.txt_0.1.bz2;0;0;0
BPPC_3_0_9.txt_0.3.bz2;0;0;0
BPPC_2_0_4.txt_0.4.bz2;1199;0.144611;57376
BPPC_2_0_5.txt_0.1.bz2;0;0;0
BPPC_6_0_2.txt_0.4.bz2;4331;0.00377393;2210
BPPC_7_0_5.txt_0.7.bz2;3306;0.00120616;332
BPPC_7_0_3.txt_0.8.bz2;2229;0.000586033;220
BPPC_1_0_10.txt_0.2.bz2;1676;0.066663;38928
BPPC_3_0_3.txt_0.8.bz2;567;0.00396085;792
BPPC_8_0_5.txt_0.1.bz2;0;0;0
BPPC_1_0_9.txt_0.8.bz2;433;0.000155926;45
BPPC_7_0_4.txt_0.1.bz2;0;0;0
BPPC_1_0_6.txt_0.6.bz2;611;0.00169683;364
BPPC_6_0_7.txt_0.7.bz2;2282;0.000246048;112
BPPC_6_0_8.txt_0.3.bz2;5707;0.0144939;9416
BPPC_7_0_3.txt_0.7.bz2;2838;0.00269198;524
BPPC_8_0_6.txt_0.5.bz2;5134;1.28039;332350
BPPC_4_0_8.txt_0.7.bz2;823;0.485354;70847
BPPC_4_0_5.txt_0.6.bz2;994;6.3361;1273753
BPPC_5_0_9.txt_0.2.bz2;6118;0.000907183;901
BPPC_1_0_10.txt_0.7.bz2;534;0.000298023;141
BPPC_6_0_8.txt_0.6.bz2;3105;0.000357151;180
BPPC_8_0_9.txt_0.1.bz2;0;0;0
BPPC_3_0_4.txt_0.8.bz2;581;0.00386596;746
BPPC_6_0_5.txt_0.9.bz2;1476;0.000137091;21
BPPC_2_0_5.txt_0.7.bz2;617;0.00158191;669
BPPC_7_0_10.txt_0.2.bz2;9695;136.916;48608587
BPPC_2_0_5.txt_0.3.bz2;1515;2.43163;978997
BPPC_3_0_4.txt_0.3.bz2;0;0;0
BPPC_1_0_5.txt_0.4.bz2;981;0.00241089;1766
BPPC_7_0_8.txt_0.3.bz2;6977;3.15777;1232041
BPPC_5_0_9.txt_0.5.bz2;3015;0.000156164;94
BPPC_7_0_5.txt_0.1.bz2;0;0;0
BPPC_6_0_3.txt_0.5.bz2;3688;0.000833988;604
BPPC_6_0_3.txt_0.1.bz2;10328;19.1785;15609997
BPPC_2_0_2.txt_0.8.bz2;516;0.000542164;163
BPPC_2_0_8.txt_0.6.bz2;793;0.00374293;1620
BPPC_8_0_7.txt_0.6.bz2;4219;0.113369;26543
BPPC_7_0_7.txt_0.9.bz2;1801;0.000282049;29
BPPC_2_0_7.txt_0.6.bz2;791;0.00503111;2638
BPPC_7_0_8.txt_0.1.bz2;0;0;0
