instance;weight;size;nodes;n_cut_weight;avg_cc;avg_min_k;avg_ratio;time
BPPC_8_0_9.txt_0.7.bz2;1030;3;453709;155823;4.26734;1.9141;0.440536;169
BPPC_2_0_9.txt_0.4.bz2;210;6;566152;422450;11.5104;4.39517;0.493334;123
BPPC_8_0_3.txt_0.4.bz2;1030;3;4174964;1866285;11.8747;9.32585;0.732909;5148
BPPC_7_0_6.txt_0.1.bz2;1030;3;1774817;813436;24.6198;21.34;0.806264;2163
BPPC_3_0_4.txt_0.3.bz2;220;7;63104953;49750150;15.9616;9.1355;0.621755;21417
BPPC_1_0_6.txt_0.2.bz2;210;6;425559;305078;13.5196;6.17465;0.509691;60
BPPC_2_0_3.txt_0.3.bz2;220;7;3069432;2310602;13.5538;6.15957;0.538494;577
BPPC_3_0_9.txt_0.5.bz2;210;6;6140061;4143417;7.71046;3.50251;0.500886;1647
BPPC_7_0_3.txt_0.7.bz2;1030;3;50106;15674;4.00698;1.53471;0.388118;14
BPPC_4_0_9.txt_0.6.bz2;220;7;24510421;16598712;8.0359;3.25928;0.479716;6983
BPPC_6_0_1.txt_0.4.bz2;1030;3;50580;18009;6.20828;3.4481;0.540148;14
BPPC_7_0_6.txt_0.7.bz2;1030;3;50011;15527;3.93024;1.52458;0.387661;18
BPPC_4_0_3.txt_0.8.bz2;200;5;783637;456565;4.81286;1.52232;0.368364;324
BPPC_5_0_4.txt_0.1.bz2;1030;3;18197;7180;10.8449;7.60653;0.672622;5
BPPC_3_0_10.txt_0.9.bz2;190;4;14364;5132;3.67754;1.16855;0.33921;41
BPPC_3_0_8.txt_0.9.bz2;190;4;14072;5249;3.79548;1.17235;0.338258;41
BPPC_1_0_3.txt_0.2.bz2;210;6;465063;292950;9.54384;5.2008;0.548683;73
BPPC_4_0_4.txt_0.5.bz2;210;6;78640205;59711180;11.2299;4.63165;0.537009;27179
BPPC_7_0_1.txt_0.7.bz2;1030;3;50839;15285;3.9238;1.53639;0.390803;16
BPPC_3_0_9.txt_0.7.bz2;208;6;424505;239624;4.61747;1.71974;0.395815;126
BPPC_7_0_9.txt_0.7.bz2;1030;3;47697;14774;3.97498;1.54649;0.389866;15
BPPC_7_0_6.txt_0.2.bz2;1030;3;1129693;434005;15.6309;12.9839;0.767984;1112
BPPC_2_0_9.txt_0.6.bz2;200;5;90195;55395;5.59474;2.37062;0.441502;24
BPPC_2_0_2.txt_0.5.bz2;210;6;366082;221044;7.31107;2.62028;0.442101;76
BPPC_8_0_9.txt_0.4.bz2;1040;4;3859471;1531366;11.7845;9.22362;0.730301;5032
BPPC_4_0_1.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_6_0_2.txt_0.8.bz2;1030;3;1498;285;3.52033;1.2575;0.356709;1
BPPC_2_0_10.txt_0.4.bz2;210;6;1158136;731656;8.11899;3.66166;0.489186;226
BPPC_4_0_6.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_7_0_10.txt_0.6.bz2;1030;3;123421;41772;4.70387;2.22082;0.466552;38
BPPC_6_0_4.txt_0.7.bz2;1030;3;5308;1507;3.89486;1.42079;0.368674;1
BPPC_5_0_2.txt_0.7.bz2;1030;3;612;131;3.70337;1.30116;0.356141;0
BPPC_8_0_10.txt_0.1.bz2;1040;4;14076043;6148660;42.0672;38.953;0.879248;55675
BPPC_4_0_4.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_7.txt_0.4.bz2;1030;3;3934759;1559224;11.6619;9.17448;0.731845;4853
BPPC_2_0_4.txt_0.9.bz2;187;4;2480;756;3.5022;1.15646;0.339977;7
BPPC_1_0_6.txt_0.3.bz2;210;6;143571;87033;7.70781;4.2728;0.554668;27
BPPC_8_0_2.txt_0.1.bz2;1030;3;12955084;5209122;41.2238;38.3751;0.881542;54670
BPPC_2_0_2.txt_0.1.bz2;210;6;24144831;18777313;25.6624;18.3131;0.74354;9196
BPPC_3_0_6.txt_0.3.bz2;220;7;49676732;39389782;19.9157;9.67454;0.607668;17027
BPPC_8_0_6.txt_0.8.bz2;1030;3;121667;36099;3.74974;1.31996;0.358918;65
BPPC_7_0_3.txt_0.8.bz2;1030;3;13611;3561;3.75407;1.32843;0.3598;11
BPPC_8_0_9.txt_0.2.bz2;1040;4;9956446;4503425;26.1953;23.3753;0.833394;26456
BPPC_2_0_8.txt_0.4.bz2;210;6;871837;622314;11.3348;3.81546;0.479693;174
BPPC_1_0_8.txt_0.8.bz2;189;4;1456;489;3.68117;1.29873;0.358273;2
BPPC_6_0_4.txt_0.6.bz2;1030;3;11709;3748;4.22146;1.6706;0.400935;6
BPPC_7_0_8.txt_0.8.bz2;1030;3;14621;4003;3.6435;1.26245;0.351263;9
BPPC_5_0_4.txt_0.2.bz2;1030;3;14122;4427;7.28949;4.66316;0.605747;7
BPPC_3_0_4.txt_0.9.bz2;190;4;14053;5191;3.58868;1.15153;0.337881;40
BPPC_4_0_4.txt_0.6.bz2;210;6;17520655;12283395;10.0813;3.36822;0.482535;5161
BPPC_1_0_2.txt_0.4.bz2;200;5;53700;33552;6.70718;2.85127;0.461042;9
BPPC_3_0_2.txt_0.7.bz2;203;6;414373;242807;5.25324;1.80651;0.394819;120
BPPC_5_0_7.txt_0.1.bz2;1030;3;17492;5660;9.17234;6.23609;0.643909;4
BPPC_2_0_6.txt_0.4.bz2;210;6;942247;632987;9.24584;4.90521;0.545274;207
BPPC_4_0_8.txt_0.4.bz2;220;7;411269078;324913897;18.6628;7.75821;0.593161;169359
BPPC_5_0_4.txt_0.4.bz2;1030;3;5240;1491;4.76012;2.23039;0.459401;1
BPPC_4_0_2.txt_0.9.bz2;190;4;97097;42876;4.26301;1.21615;0.334643;179
BPPC_5_0_8.txt_0.5.bz2;1030;3;2850;896;4.42282;1.71251;0.399717;0
BPPC_4_0_5.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_6.txt_0.4.bz2;1030;3;4822;1250;4.66693;2.17352;0.453537;1
BPPC_4_0_3.txt_0.5.bz2;220;7;80842079;61385098;12.0312;5.82832;0.575691;29912
BPPC_8_0_5.txt_0.7.bz2;1030;3;430182;140162;4.36769;1.96437;0.444315;170
BPPC_6_0_7.txt_0.9.bz2;1029;3;238;12;3.42077;1.28383;0.37068;1
BPPC_2_0_1.txt_0.4.bz2;210;6;1151952;799941;10.218;4.29399;0.479534;216
BPPC_1_0_4.txt_0.4.bz2;208;6;56415;34297;6.99486;3.03262;0.468032;9
BPPC_8_0_8.txt_0.6.bz2;1040;4;1048903;390430;5.86073;3.31836;0.550142;547
BPPC_5_0_10.txt_0.8.bz2;1029;3;212;28;3.50919;1.31062;0.369242;0
BPPC_2_0_10.txt_0.1.bz2;220;7;22999168;16791624;21.8136;13.8157;0.694038;6441
BPPC_8_0_6.txt_0.4.bz2;1040;4;3905976;1603141;11.6262;9.09113;0.72387;4961
BPPC_8_0_8.txt_0.3.bz2;1040;4;6305327;2647474;17.3013;14.6995;0.788786;12292
BPPC_8_0_8.txt_0.8.bz2;1030;3;123670;39135;3.71344;1.3041;0.35737;69
BPPC_8_0_10.txt_0.7.bz2;1030;3;421937;138275;4.3402;1.95165;0.443372;175
BPPC_6_0_10.txt_0.3.bz2;1030;3;76948;26426;7.64984;4.9743;0.608979;29
BPPC_1_0_8.txt_0.9.bz2;180;3;402;105;3.45042;1.23647;0.359293;1
BPPC_1_0_4.txt_0.2.bz2;210;6;283668;182396;9.7493;4.61787;0.514627;47
BPPC_1_0_5.txt_0.1.bz2;220;7;751466;589984;15.8049;8.64766;0.554804;101
BPPC_8_0_2.txt_0.4.bz2;1030;3;3750474;1394696;11.6573;9.09639;0.726898;5003
BPPC_3_0_1.txt_0.9.bz2;190;4;13857;4803;3.73521;1.1739;0.339716;42
BPPC_2_0_1.txt_0.1.bz2;220;7;21480245;17196512;26.5856;17.6193;0.674674;5457
BPPC_1_0_6.txt_0.7.bz2;200;5;4699;1959;4.13506;1.38748;0.353906;1
BPPC_5_0_10.txt_0.7.bz2;1030;3;629;132;3.7162;1.36299;0.368377;0
BPPC_7_0_7.txt_0.5.bz2;1030;3;258414;92498;6.15915;3.54222;0.554142;103
BPPC_5_0_9.txt_0.5.bz2;1030;3;3220;917;4.13785;1.68791;0.403294;0
BPPC_4_0_10.txt_0.4.bz2;220;7;635069973;496292324;17.9638;9.17306;0.625616;267536
BPPC_6_0_2.txt_0.9.bz2;1028;3;234;16;3.40964;1.31955;0.381138;3
BPPC_4_0_8.txt_0.8.bz2;200;5;825814;472619;6.16183;1.5627;0.362898;334
BPPC_3_0_6.txt_0.6.bz2;210;6;1261297;814511;5.84523;2.48233;0.451616;322
BPPC_4_0_8.txt_0.6.bz2;210;6;22383241;15547264;9.95107;3.35867;0.473971;6294
BPPC_7_0_5.txt_0.8.bz2;1030;3;14911;4269;3.60436;1.27428;0.353821;11
BPPC_2_0_1.txt_0.3.bz2;210;6;2942848;2150697;12.5149;6.55796;0.576784;618
BPPC_8_0_9.txt_0.5.bz2;1040;4;2223153;891706;7.90602;5.44341;0.645416;1727
BPPC_6_0_10.txt_0.1.bz2;1030;3;164507;61852;14.4448;11.3997;0.721153;88
BPPC_7_0_2.txt_0.4.bz2;1030;3;455588;168312;8.07979;5.38901;0.632834;244
BPPC_6_0_6.txt_0.5.bz2;1030;3;25720;8065;4.87653;2.29946;0.466589;9
BPPC_8_0_7.txt_0.8.bz2;1030;3;121519;36247;3.66899;1.31531;0.360256;65
BPPC_1_0_1.txt_0.4.bz2;200;5;52860;29930;6.42254;2.75932;0.462196;10
BPPC_5_0_5.txt_0.5.bz2;1030;3;2789;764;4.334;1.78766;0.410809;0
BPPC_5_0_9.txt_0.9.bz2;1019;3;40;0;3.59503;1.31494;0.372485;0
BPPC_7_0_9.txt_0.5.bz2;1040;4;258296;92035;5.95129;3.43044;0.553317;98
BPPC_4_0_9.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_9.txt_0.5.bz2;200;5;203137;132441;6.95063;3.19466;0.484108;47
BPPC_5_0_2.txt_0.9.bz2;1016;3;46;0;3.45119;1.23971;0.359803;0
BPPC_5_0_8.txt_0.6.bz2;1030;3;1482;367;3.97061;1.45671;0.370303;0
BPPC_5_0_1.txt_0.8.bz2;1030;3;186;18;3.5047;1.29654;0.36594;0
BPPC_2_0_10.txt_0.7.bz2;200;5;39677;19981;4.38803;1.53467;0.371429;18
BPPC_1_0_8.txt_0.6.bz2;190;4;8932;4623;5.12396;2.02781;0.41492;2
BPPC_1_0_5.txt_0.2.bz2;210;6;271011;200545;12.3986;6.95753;0.589891;45
BPPC_2_0_10.txt_0.2.bz2;210;6;10817195;8371589;19.3217;8.79996;0.595648;2737
BPPC_8_0_8.txt_0.1.bz2;1040;4;13205052;5522561;42.2047;38.5368;0.868669;53863
BPPC_7_0_9.txt_0.3.bz2;1040;4;736921;282058;10.948;8.35504;0.701595;564
BPPC_5_0_8.txt_0.2.bz2;1030;3;14815;6493;6.73628;3.95124;0.558831;3
BPPC_6_0_1.txt_0.9.bz2;1030;3;234;19;3.44747;1.29966;0.374478;2
BPPC_1_0_5.txt_0.5.bz2;200;5;23546;13343;5.45352;2.02723;0.405563;4
BPPC_5_0_3.txt_0.3.bz2;1030;3;8216;2258;5.86392;3.1415;0.519173;5
BPPC_4_0_6.txt_0.4.bz2;220;7;530928113;426385945;18.0768;9.61668;0.642858;213451
BPPC_8_0_1.txt_0.6.bz2;1030;3;1066510;374853;5.60486;3.23512;0.550291;561
BPPC_7_0_8.txt_0.4.bz2;1030;3;431447;161783;7.88439;5.36099;0.634443;234
BPPC_4_0_3.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_4.txt_0.7.bz2;200;5;376728;215916;5.29181;2.12217;0.420134;118
BPPC_2_0_6.txt_0.3.bz2;210;6;2405482;1685844;9.52964;5.20765;0.561776;573
BPPC_4_0_1.txt_0.9.bz2;190;4;101993;44389;3.81635;1.21126;0.342468;192
BPPC_2_0_8.txt_0.8.bz2;190;4;11647;4907;4.37687;1.35926;0.34989;12
BPPC_8_0_6.txt_0.6.bz2;1030;3;1071641;392200;5.67527;3.26494;0.551141;532
BPPC_2_0_8.txt_0.3.bz2;210;6;2563853;1890468;13.4759;7.42795;0.596177;604
BPPC_6_0_5.txt_0.8.bz2;1030;3;1537;275;3.54156;1.26608;0.357022;1
BPPC_4_0_1.txt_0.7.bz2;210;6;4598775;2882583;5.40575;2.19424;0.438747;1325
BPPC_4_0_4.txt_0.4.bz2;220;7;312433663;252722503;18.4066;10.1627;0.655756;138486
BPPC_1_0_4.txt_0.7.bz2;190;4;4477;1865;4.54507;1.34015;0.33745;5
BPPC_8_0_1.txt_0.4.bz2;1040;4;3764308;1423458;11.7289;9.26974;0.734848;5154
BPPC_4_0_5.txt_0.5.bz2;220;7;106058524;78986289;11.5996;4.71712;0.546051;38030
BPPC_2_0_6.txt_0.1.bz2;210;6;21362914;16932833;29.6499;13.2929;0.605472;5478
BPPC_6_0_5.txt_0.5.bz2;1030;3;23080;6432;4.96419;2.4089;0.476582;10
BPPC_5_0_1.txt_0.3.bz2;1030;3;8440;2707;5.78656;3.09097;0.515559;2
BPPC_5_0_1.txt_0.1.bz2;1030;3;18297;4721;10.1601;7.48247;0.695165;12
BPPC_1_0_3.txt_0.3.bz2;210;6;173214;104158;8.11185;4.2151;0.553128;35
BPPC_3_0_9.txt_0.1.bz2;220;7;973475514;818863843;47.5996;27.9021;0.71978;469780
BPPC_1_0_2.txt_0.3.bz2;210;6;100178;69042;9.86075;4.53229;0.514044;17
BPPC_2_0_8.txt_0.7.bz2;200;5;36565;19307;4.96757;1.66923;0.377279;12
BPPC_6_0_2.txt_0.7.bz2;1030;3;5123;1368;3.8036;1.34361;0.359085;4
BPPC_1_0_1.txt_0.8.bz2;186;4;1541;545;3.73823;1.21404;0.339045;2
BPPC_5_0_7.txt_0.6.bz2;1030;3;1525;403;3.84155;1.41926;0.370941;0
BPPC_7_0_9.txt_0.2.bz2;1040;4;1106846;459010;16.1;13.2517;0.762641;1143
BPPC_4_0_2.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_7_0_1.txt_0.9.bz2;1030;3;1953;287;3.34702;1.17828;0.35019;10
BPPC_6_0_8.txt_0.2.bz2;1030;3;116963;40827;10.9758;8.20462;0.705401;56
BPPC_1_0_7.txt_0.7.bz2;198;5;4123;1666;4.05224;1.43805;0.366093;1
BPPC_8_0_9.txt_0.3.bz2;1040;4;6286136;2544317;17.9237;15.0939;0.794091;12573
BPPC_5_0_7.txt_0.4.bz2;1030;3;5870;2036;4.87514;2.26799;0.459224;1
BPPC_5_0_2.txt_0.6.bz2;1030;3;1715;464;3.97134;1.4352;0.366504;0
BPPC_4_0_4.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_1.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_5.txt_0.4.bz2;210;6;14261942;10721796;13.7263;7.14015;0.597516;4238
BPPC_1_0_3.txt_0.6.bz2;200;5;11495;5303;4.33012;1.67624;0.392602;2
BPPC_5_0_5.txt_0.6.bz2;1030;3;1500;380;4.0203;1.43066;0.366067;0
BPPC_8_0_2.txt_0.7.bz2;1030;3;432237;143081;4.29533;1.95049;0.444626;159
BPPC_2_0_7.txt_0.3.bz2;210;6;2875268;2180501;11.8481;5.83422;0.540397;511
BPPC_1_0_7.txt_0.8.bz2;189;4;1563;491;3.90203;1.31004;0.350984;1
BPPC_6_0_2.txt_0.3.bz2;1030;3;77774;27020;7.45195;4.86689;0.608617;28
BPPC_6_0_10.txt_0.4.bz2;1030;3;49134;18294;5.95395;3.35058;0.53995;13
BPPC_3_0_9.txt_0.8.bz2;200;5;95415;46714;4.40071;1.45517;0.362101;56
BPPC_5_0_9.txt_0.7.bz2;1030;3;674;145;3.75562;1.32056;0.355156;0
BPPC_7_0_6.txt_0.9.bz2;1030;3;1995;297;3.36375;1.17134;0.348475;10
BPPC_1_0_7.txt_0.9.bz2;180;3;411;91;3.62961;1.20264;0.343478;2
BPPC_2_0_3.txt_0.4.bz2;220;7;830194;557301;9.55187;5.14722;0.553744;182
BPPC_4_0_5.txt_0.7.bz2;210;6;4825173;3031043;5.8349;2.27219;0.437218;1366
BPPC_7_0_10.txt_0.3.bz2;1030;3;729672;276319;11.2818;8.70103;0.719782;566
BPPC_6_0_9.txt_0.3.bz2;1030;3;78715;27282;7.50063;4.94484;0.613784;56
BPPC_7_0_2.txt_0.5.bz2;1030;3;255529;95275;6.02011;3.54388;0.561273;97
BPPC_1_0_6.txt_0.9.bz2;180;3;430;121;3.56614;1.15628;0.336302;1
BPPC_6_0_7.txt_0.6.bz2;1030;3;13284;4038;4.19788;1.68556;0.402915;3
BPPC_3_0_2.txt_0.2.bz2;220;7;280130068;239196481;30.4;17.8064;0.658593;96338
BPPC_2_0_8.txt_0.9.bz2;180;3;2669;905;3.65421;1.1238;0.329054;8
BPPC_1_0_2.txt_0.5.bz2;200;5;22819;11698;5.7448;2.27103;0.429836;4
BPPC_1_0_10.txt_0.9.bz2;180;3;379;99;3.48884;1.25227;0.361081;1
BPPC_8_0_6.txt_0.3.bz2;1040;4;6032930;2428905;17.2677;14.6645;0.789486;12194
BPPC_4_0_7.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_2.txt_0.9.bz2;184;4;2529;767;3.52633;1.14553;0.337349;8
BPPC_3_0_8.txt_0.1.bz2;220;7;743418466;625135767;43.3819;29.9354;0.749108;333283
BPPC_5_0_3.txt_0.4.bz2;1030;3;5656;1558;4.80043;2.25147;0.459318;2
BPPC_6_0_1.txt_0.2.bz2;1030;3;112931;40451;9.76172;7.00686;0.669235;49
BPPC_2_0_4.txt_0.4.bz2;210;6;878601;597057;9.39671;4.53203;0.524634;192
BPPC_6_0_8.txt_0.1.bz2;1040;4;149243;43059;13.6335;10.8119;0.741323;82
BPPC_3_0_1.txt_0.1.bz2;220;7;1067077247;936684529;58.4996;32.3728;0.681297;467245
BPPC_1_0_1.txt_0.1.bz2;210;6;750696;587821;16.021;9.21321;0.601624;96
BPPC_3_0_9.txt_0.2.bz2;220;7;279934032;229811552;25.7546;18.3878;0.729289;111287
BPPC_2_0_10.txt_0.3.bz2;210;6;3230109;2233946;11.2604;4.82475;0.526069;700
BPPC_8_0_1.txt_0.1.bz2;1040;4;11950940;4104014;40.024;37.3899;0.881744;54407
BPPC_6_0_9.txt_0.2.bz2;1030;3;105788;32956;9.67243;7.02103;0.666496;50
BPPC_4_0_2.txt_0.4.bz2;220;7;439681144;353982768;19.6703;11.359;0.64498;178976
BPPC_8_0_2.txt_0.5.bz2;1030;3;2168045;821552;7.98823;5.42142;0.642604;1718
BPPC_1_0_2.txt_0.2.bz2;210;6;216160;143048;11.8585;6.16265;0.598379;52
BPPC_4_0_2.txt_0.7.bz2;210;6;4431067;2886192;7.09659;1.99587;0.401655;1225
BPPC_3_0_7.txt_0.2.bz2;220;7;108592242;90452771;33.5928;15.8351;0.638076;40024
BPPC_4_0_6.txt_0.9.bz2;190;4;99780;43480;3.93386;1.27658;0.352942;178
BPPC_7_0_3.txt_0.6.bz2;1030;3;126107;43523;4.66373;2.23878;0.468809;37
BPPC_4_0_1.txt_0.6.bz2;220;7;23345701;16172579;8.04198;3.78933;0.51264;6725
BPPC_3_0_2.txt_0.8.bz2;200;5;91009;46243;5.05428;1.40166;0.341718;55
BPPC_3_0_4.txt_0.6.bz2;210;6;1397304;898593;5.54207;2.21036;0.426647;349
BPPC_3_0_6.txt_0.1.bz2;220;7;516660358;441135489;47.5841;33.7409;0.774247;267022
BPPC_8_0_2.txt_0.6.bz2;1030;3;1059015;379559;5.6129;3.24254;0.551038;538
BPPC_5_0_6.txt_0.5.bz2;1030;3;3144;951;4.22668;1.73107;0.406936;0
BPPC_5_0_3.txt_0.5.bz2;1030;3;3023;833;4.13053;1.63094;0.394414;2
BPPC_4_0_4.txt_0.9.bz2;190;4;95413;42970;4.43915;1.22803;0.334906;183
BPPC_2_0_8.txt_0.6.bz2;209;6;113424;66431;5.25258;2.06895;0.420471;24
BPPC_2_0_9.txt_0.8.bz2;190;4;10245;4353;4.10345;1.45901;0.371653;10
BPPC_1_0_3.txt_0.1.bz2;210;6;891784;572229;13.9552;9.85497;0.677657;203
BPPC_1_0_2.txt_0.6.bz2;200;5;8895;4386;4.52101;1.71152;0.392467;2
BPPC_7_0_8.txt_0.5.bz2;1030;3;250710;91406;6.09392;3.61289;0.566325;102
BPPC_5_0_4.txt_0.6.bz2;1030;3;1536;424;3.91627;1.45449;0.37225;0
BPPC_8_0_9.txt_0.1.bz2;1030;3;15954137;8038029;41.9688;38.8047;0.87687;54091
BPPC_1_0_3.txt_0.7.bz2;199;5;4722;1948;4.1848;1.37209;0.349484;1
BPPC_6_0_9.txt_0.5.bz2;1030;3;27320;9115;4.77596;2.2964;0.470026;10
BPPC_7_0_2.txt_0.9.bz2;1030;3;2130;325;3.33623;1.17119;0.349366;9
BPPC_7_0_2.txt_0.3.bz2;1040;4;735925;326242;11.851;8.75932;0.701699;557
BPPC_2_0_5.txt_0.7.bz2;199;5;40235;20974;4.58096;1.57824;0.371154;20
BPPC_6_0_3.txt_0.5.bz2;1030;3;28354;9230;4.88496;2.33228;0.471056;6
BPPC_3_0_4.txt_0.2.bz2;220;7;209003131;170957934;31.9652;15.0608;0.64669;88271
BPPC_5_0_3.txt_0.1.bz2;1030;3;18099;5873;9.25257;6.3978;0.64632;10
BPPC_5_0_2.txt_0.3.bz2;1030;3;9098;3121;5.76648;3.09452;0.516548;3
BPPC_2_0_2.txt_0.6.bz2;209;6;126836;72738;4.79563;1.79988;0.395484;25
BPPC_4_0_10.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_1.txt_0.6.bz2;210;6;1659823;1048762;5.64764;2.24387;0.432473;413
BPPC_1_0_8.txt_0.5.bz2;200;5;18163;9978;6.27189;2.20536;0.414099;5
BPPC_7_0_3.txt_0.4.bz2;1030;3;461483;181835;8.17642;5.53719;0.637028;250
BPPC_8_0_8.txt_0.9.bz2;1030;3;15012;3326;3.46321;1.1573;0.342709;38
BPPC_6_0_7.txt_0.3.bz2;1030;3;76163;28115;7.59256;4.85673;0.603535;28
BPPC_7_0_4.txt_0.5.bz2;1030;3;256786;94894;6.06225;3.5623;0.561671;100
BPPC_3_0_6.txt_0.9.bz2;190;4;14119;5356;3.62521;1.2034;0.346888;35
BPPC_7_0_9.txt_0.4.bz2;1030;3;462353;186114;8.12071;5.50092;0.63639;241
BPPC_8_0_3.txt_0.9.bz2;1030;3;14849;3230;3.49701;1.16313;0.343273;44
BPPC_1_0_9.txt_0.8.bz2;188;4;1450;517;3.98754;1.26462;0.340996;2
BPPC_4_0_2.txt_0.6.bz2;210;6;20961755;14515995;7.74636;2.70518;0.450013;5815
BPPC_3_0_9.txt_0.3.bz2;220;7;81271971;62781569;15.3402;7.33184;0.587527;27787
BPPC_5_0_10.txt_0.3.bz2;1030;3;8703;2677;5.84953;3.08584;0.516653;3
BPPC_4_0_4.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_3.txt_0.4.bz2;220;7;17135449;13089183;12.1875;5.08774;0.544503;5030
BPPC_5_0_6.txt_0.2.bz2;1030;3;14754;5390;7.25679;4.48545;0.58499;3
BPPC_4_0_10.txt_0.6.bz2;220;7;25232350;17236825;8.86486;2.95834;0.461407;7126
BPPC_7_0_5.txt_0.9.bz2;1030;3;2016;319;3.40621;1.18326;0.34883;11
BPPC_4_0_1.txt_0.4.bz2;220;7;485909499;386333561;18.7495;10.3178;0.642354;198409
BPPC_5_0_7.txt_0.9.bz2;1003;2;38;0;3.48308;1.29846;0.372967;0
BPPC_6_0_1.txt_0.3.bz2;1030;3;80793;32387;8.35523;5.56961;0.632974;28
BPPC_3_0_5.txt_0.5.bz2;210;6;4391096;3075781;10.2169;4.332;0.521542;1285
BPPC_8_0_3.txt_0.8.bz2;1030;3;119019;35409;3.75545;1.31288;0.357664;62
BPPC_7_0_8.txt_0.2.bz2;1030;3;1152357;481028;16.0488;13.2453;0.764007;1110
BPPC_4_0_1.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_2.txt_0.7.bz2;190;4;4588;1954;4.22851;1.4694;0.36636;1
BPPC_7_0_5.txt_0.7.bz2;1030;3;50563;15844;3.96077;1.55159;0.391152;21
BPPC_5_0_8.txt_0.9.bz2;1026;3;37;1;3.58502;1.39946;0.388664;0
BPPC_1_0_7.txt_0.6.bz2;190;4;11133;4847;4.36585;1.64795;0.388758;6
BPPC_6_0_6.txt_0.6.bz2;1030;3;12756;3779;4.12242;1.67129;0.403165;3
BPPC_8_0_7.txt_0.5.bz2;1030;3;2225005;879074;8.17938;5.55171;0.645272;1742
BPPC_6_0_8.txt_0.7.bz2;1030;3;5111;1401;3.79261;1.38254;0.3665;3
BPPC_2_0_2.txt_0.8.bz2;195;5;12290;5148;3.95144;1.33029;0.353626;9
BPPC_6_0_3.txt_0.6.bz2;1030;3;13946;4256;4.17964;1.66503;0.401092;6
BPPC_1_0_8.txt_0.2.bz2;206;6;169625;126530;14.1909;6.29463;0.519715;24
BPPC_5_0_6.txt_0.1.bz2;1030;3;19439;7823;10.2573;7.00082;0.638176;5
BPPC_3_0_5.txt_0.9.bz2;190;4;14115;5218;3.61498;1.16383;0.339676;41
BPPC_7_0_4.txt_0.6.bz2;1030;3;122652;39892;4.61547;2.21693;0.466871;41
BPPC_1_0_5.txt_0.3.bz2;210;6;133231;92817;8.69951;4.26821;0.526838;20
BPPC_6_0_4.txt_0.5.bz2;1030;3;28904;9661;4.95675;2.33276;0.467012;6
BPPC_3_0_2.txt_0.5.bz2;210;6;5330971;3685044;9.03056;3.84446;0.504165;1389
BPPC_6_0_9.txt_0.4.bz2;1030;3;48988;17016;5.98355;3.26127;0.535377;14
BPPC_6_0_1.txt_0.6.bz2;1030;3;13636;3896;4.19662;1.68255;0.401538;6
BPPC_6_0_7.txt_0.8.bz2;1030;3;1572;304;3.56369;1.2599;0.355147;2
BPPC_2_0_9.txt_0.2.bz2;210;6;3174014;2553943;23.8514;9.49917;0.548527;711
BPPC_1_0_6.txt_0.5.bz2;200;5;23179;13356;5.94117;2.05488;0.399592;4
BPPC_7_0_1.txt_0.1.bz2;1030;3;1667467;731914;25.0757;22.0368;0.822673;2282
BPPC_8_0_10.txt_0.8.bz2;1030;3;121428;37477;3.66753;1.31103;0.359589;66
BPPC_1_0_6.txt_0.6.bz2;200;5;9554;4689;4.66199;1.79307;0.399473;2
BPPC_5_0_10.txt_0.1.bz2;1030;3;21034;7026;9.45711;6.24065;0.632012;5
BPPC_8_0_10.txt_0.9.bz2;1030;3;15371;3478;3.44574;1.15761;0.343352;44
BPPC_7_0_1.txt_0.5.bz2;1040;4;246665;89074;6.03571;3.56442;0.565559;100
BPPC_5_0_8.txt_0.4.bz2;1030;3;5299;1369;4.8138;2.28663;0.465005;1
BPPC_1_0_3.txt_0.5.bz2;200;5;33725;17023;5.25986;1.98932;0.407769;6
BPPC_4_0_3.txt_0.7.bz2;210;6;3907692;2536735;6.24352;2.2469;0.435679;1112
BPPC_8_0_7.txt_0.6.bz2;1030;3;1084396;405002;5.69679;3.2863;0.552605;551
BPPC_2_0_2.txt_0.3.bz2;210;6;3100824;2190523;12.5739;6.05488;0.559085;691
BPPC_2_0_5.txt_0.5.bz2;209;6;334110;219157;5.9251;2.53379;0.452131;71
BPPC_1_0_10.txt_0.2.bz2;220;7;681826;487214;9.81321;4.80086;0.518521;100
