instance;weight;size;nodes;n_cut_weight;avg_cc;avg_min_k;avg_ratio;time
BPPC_5_0_7.txt_0.2.bz2;1030;3;77311;68218;13.9126;1.04366;0.109016;3
BPPC_4_0_2.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_5.txt_0.1.bz2;220;7;1519789;1331017;27.7111;2.36452;0.202761;106
BPPC_4_0_9.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_6_0_1.txt_0.3.bz2;1030;3;614561;564935;20.7035;1.07125;0.0818392;30
BPPC_2_0_4.txt_0.7.bz2;200;5;59865;37842;6.04859;1.24105;0.288037;13
BPPC_1_0_3.txt_0.4.bz2;210;6;126478;87947;9.32025;1.55798;0.269713;13
BPPC_3_0_10.txt_0.5.bz2;210;6;10142215;8488021;17.456;1.85974;0.256261;1503
BPPC_2_0_6.txt_0.2.bz2;210;6;23033004;21296053;43.7572;2.23304;0.137041;1878
BPPC_5_0_10.txt_0.7.bz2;1030;3;988;485;4.00228;1.19305;0.317568;0
BPPC_5_0_1.txt_0.3.bz2;1030;3;37716;31802;9.05804;1.06618;0.162076;2
BPPC_2_0_4.txt_0.5.bz2;208;6;620520;485921;11.1046;1.69883;0.266819;80
BPPC_4_0_1.txt_0.5.bz2;220;7;220563085;191925796;45.5949;2.0406;0.2002;39125
BPPC_3_0_3.txt_0.6.bz2;210;6;2308406;1779384;9.40347;1.58641;0.290932;375
BPPC_4_0_6.txt_0.4.bz2;220;7;1265753588;1157835878;61.8016;2.36407;0.169672;218184
BPPC_6_0_10.txt_0.3.bz2;1040;4;554022;502938;16.4745;1.10899;0.108178;30
BPPC_8_0_10.txt_0.4.bz2;1040;4;58388480;56105117;40.3684;1.10344;0.0551164;5013
BPPC_5_0_8.txt_0.2.bz2;1030;3;76526;67893;13.2839;1.05444;0.112111;3
BPPC_7_0_3.txt_0.9.bz2;1030;3;2613;919;3.42892;1.14313;0.340014;7
BPPC_7_0_2.txt_0.3.bz2;1040;4;9012550;8584929;35.1802;1.17469;0.0640899;602
BPPC_4_0_7.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_7_0_3.txt_0.6.bz2;1030;3;478558;395104;8.03771;1.03197;0.199114;36
BPPC_8_0_1.txt_0.2.bz2;1040;4;337569523;331976992;93.9131;1.07674;0.0184524;27748
BPPC_3_0_2.txt_0.7.bz2;203;6;642319;466842;7.64587;1.32781;0.282515;109
BPPC_4_0_3.txt_0.5.bz2;220;7;163909582;143795974;38.3657;2.0333;0.209704;29805
BPPC_1_0_1.txt_0.2.bz2;210;6;712901;617405;21.9163;1.83397;0.168191;50
BPPC_5_0_4.txt_0.7.bz2;1030;3;952;446;3.84983;1.16511;0.319255;0
BPPC_1_0_10.txt_0.5.bz2;200;5;51107;35168;5.40009;1.44804;0.317555;5
BPPC_5_0_6.txt_0.7.bz2;1030;3;982;470;3.84899;1.24343;0.335541;0
BPPC_5_0_6.txt_0.9.bz2;1030;3;59;6;3.63614;1.22744;0.347716;0
BPPC_7_0_1.txt_0.3.bz2;1040;4;9761562;9316325;35.1926;1.43353;0.0687596;581
BPPC_4_0_3.txt_0.8.bz2;200;5;1157831;824720;6.18879;1.24013;0.29979;300
BPPC_4_0_8.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_6.txt_0.8.bz2;1030;3;260;82;3.54345;1.24672;0.355321;0
BPPC_1_0_2.txt_0.9.bz2;180;3;495;149;3.64912;1.11847;0.321882;1
BPPC_2_0_6.txt_0.6.bz2;200;5;182635;133226;8.47845;1.3555;0.258407;24
BPPC_4_0_6.txt_0.6.bz2;210;6;46862585;38854807;15.0066;1.70848;0.280737;7444
BPPC_6_0_3.txt_0.4.bz2;1030;3;261824;228053;12.0311;1.03668;0.13631;16
BPPC_2_0_9.txt_0.8.bz2;190;4;14965;8976;5.22876;1.16171;0.28541;10
BPPC_7_0_1.txt_0.6.bz2;1040;4;435289;352218;8.20636;1.06766;0.210253;41
BPPC_4_0_10.txt_0.9.bz2;190;4;135403;76482;4.68983;1.0954;0.300345;183
BPPC_3_0_10.txt_0.4.bz2;210;6;42962736;38244284;33.6576;2.00089;0.185806;5483
BPPC_3_0_10.txt_0.7.bz2;200;5;636139;460980;10.2601;1.28809;0.251751;117
BPPC_8_0_6.txt_0.8.bz2;1030;3;242084;155563;4.77218;1.04157;0.279326;65
BPPC_6_0_8.txt_0.2.bz2;1040;4;1326586;1249578;28.8284;1.19985;0.0700564;69
BPPC_4_0_7.txt_0.9.bz2;190;4;131869;74485;4.71847;1.10774;0.302561;195
BPPC_4_0_2.txt_0.8.bz2;200;5;1208622;846712;6.66896;1.2215;0.2948;336
BPPC_3_0_3.txt_0.3.bz2;220;7;144479009;131468239;52.1374;2.4494;0.166175;20362
BPPC_5_0_2.txt_0.8.bz2;1029;3;282;90;3.63583;1.21895;0.341828;0
BPPC_7_0_8.txt_0.9.bz2;1030;3;2689;944;3.4044;1.15116;0.342325;10
BPPC_5_0_9.txt_0.6.bz2;1030;3;2518;1495;4.52002;1.18802;0.299854;0
BPPC_6_0_2.txt_0.1.bz2;1040;4;2306377;2200419;37.929;1.12653;0.0481804;93
BPPC_3_0_3.txt_0.5.bz2;210;6;9727484;8209903;20.236;1.81577;0.236007;1430
BPPC_3_0_7.txt_0.1.bz2;220;7;990578168;946587508;128.302;3.6345;0.0988638;164873
BPPC_8_0_4.txt_0.7.bz2;1030;3;1509381;1214747;9.83301;1.0245;0.199643;170
BPPC_4_0_2.txt_0.9.bz2;190;4;131371;76533;4.80473;1.10286;0.299363;186
BPPC_5_0_3.txt_0.2.bz2;1030;3;78573;69419;13.6123;1.13533;0.126945;3
BPPC_2_0_6.txt_0.4.bz2;210;6;1922332;1594829;18.8958;1.88336;0.226914;218
BPPC_7_0_6.txt_0.3.bz2;1040;4;9677179;9214323;32.607;1.09481;0.0567396;586
BPPC_7_0_6.txt_0.6.bz2;1030;3;474727;391511;11.1481;1.03179;0.167331;41
BPPC_2_0_9.txt_0.2.bz2;210;6;7571875;6922180;43.3928;2.57236;0.151227;744
BPPC_1_0_9.txt_0.1.bz2;210;6;1016758;910419;36.1553;2.63553;0.162835;75
BPPC_5_0_7.txt_0.7.bz2;1030;3;1009;475;3.89049;1.18258;0.322186;0
BPPC_5_0_1.txt_0.7.bz2;1030;3;983;497;4.05189;1.20475;0.317929;0
BPPC_6_0_9.txt_0.8.bz2;1030;3;2334;1046;4.15927;1.1327;0.304915;1
BPPC_7_0_1.txt_0.9.bz2;1030;3;2571;884;3.44664;1.14771;0.33966;11
BPPC_7_0_5.txt_0.6.bz2;1030;3;489511;402826;8.07163;1.02422;0.195905;39
BPPC_7_0_9.txt_0.6.bz2;1030;3;507265;417793;8.02381;1.02624;0.197453;40
BPPC_3_0_1.txt_0.4.bz2;210;6;49195819;43131356;33.887;1.99521;0.201004;6467
BPPC_1_0_9.txt_0.3.bz2;200;5;210422;175546;14.3441;2.22284;0.248021;18
BPPC_8_0_3.txt_0.2.bz2;1040;4;339832029;334170738;92.8618;1.07323;0.0184158;28861
BPPC_1_0_8.txt_0.5.bz2;200;5;29967;20865;7.4351;1.65685;0.308211;4
BPPC_8_0_10.txt_0.1.bz2;1040;4;700470387;692410687;142.107;1.09845;0.0118584;60338
BPPC_6_0_6.txt_0.3.bz2;1030;3;563522;512892;17.124;1.03264;0.0981809;29
BPPC_3_0_1.txt_0.1.bz2;220;7;3410309099;3265341438;124.227;4.08882;0.121713;499922
BPPC_4_0_10.txt_0.4.bz2;220;7;1574882734;1431000373;66.3455;2.34327;0.180636;261482
BPPC_7_0_1.txt_0.8.bz2;1030;3;23923;13133;4.40236;1.10135;0.296237;8
BPPC_5_0_10.txt_0.4.bz2;1030;3;19532;15489;7.58505;1.05085;0.180251;1
BPPC_2_0_1.txt_0.6.bz2;200;5;209296;151155;7.46215;1.34495;0.277968;27
BPPC_1_0_3.txt_0.5.bz2;200;5;55930;38301;7.27779;1.36098;0.268812;6
BPPC_4_0_5.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_7.txt_0.3.bz2;220;7;86430104;79257771;56.6386;2.54064;0.160214;11861
BPPC_2_0_6.txt_0.1.bz2;210;6;81454228;76887627;66.2217;2.60076;0.119957;5555
BPPC_4_0_3.txt_0.9.bz2;190;4;128378;76062;5.35337;1.10225;0.288655;164
BPPC_7_0_6.txt_0.1.bz2;1040;4;44113316;43140853;79.2539;1.06698;0.0212382;2266
BPPC_6_0_1.txt_0.6.bz2;1030;3;35649;25510;6.15555;1.04624;0.233206;5
BPPC_8_0_4.txt_0.5.bz2;1030;3;23215811;21840298;26.3222;1.03311;0.0840928;1752
BPPC_7_0_2.txt_0.6.bz2;1040;4;466397;380165;7.99173;1.03794;0.199265;36
BPPC_7_0_4.txt_0.4.bz2;1030;3;4146959;3865039;24.771;1.08155;0.0858415;249
BPPC_1_0_3.txt_0.1.bz2;210;6;3500413;3115537;28.6831;4.96307;0.270438;233
BPPC_1_0_5.txt_0.7.bz2;190;4;5648;3368;4.57923;1.2238;0.304815;3
BPPC_6_0_5.txt_0.3.bz2;1030;3;590119;538496;17.1342;1.02287;0.0978845;28
BPPC_7_0_7.txt_0.4.bz2;1040;4;3820735;3545235;25.2548;1.10415;0.0874299;245
BPPC_1_0_8.txt_0.7.bz2;190;4;5877;3574;4.77763;1.22596;0.302202;1
BPPC_7_0_5.txt_0.3.bz2;1040;4;9646277;9191306;37.1427;1.08885;0.0543371;598
BPPC_5_0_2.txt_0.9.bz2;1016;3;58;11;3.5261;1.19191;0.344621;0
BPPC_3_0_2.txt_0.1.bz2;220;7;3225142094;3099193502;121.978;3.81125;0.109508;436784
BPPC_4_0_4.txt_0.7.bz2;210;6;5965710;4641749;15.419;1.44681;0.253901;1035
BPPC_1_0_8.txt_0.2.bz2;206;6;342597;295599;22.2607;2.19519;0.190951;27
BPPC_7_0_3.txt_0.2.bz2;1040;4;21604332;20925058;48.7531;1.04396;0.0338918;1223
BPPC_3_0_2.txt_0.4.bz2;220;7;33000157;27984165;23.6187;3.59092;0.29492;4790
BPPC_3_0_1.txt_0.9.bz2;190;4;17534;8391;4.15289;1.10238;0.31378;35
BPPC_2_0_2.txt_0.3.bz2;210;6;7444415;6496755;27.1505;2.02676;0.182306;698
BPPC_4_0_10.txt_0.5.bz2;220;7;251774868;216430547;20.8898;2.26275;0.296267;45503
BPPC_4_0_6.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_6.txt_0.5.bz2;210;6;532259;408127;11.4131;1.61058;0.262818;62
BPPC_8_0_4.txt_0.2.bz2;1040;4;338791450;333151947;92.6537;1.06846;0.0185356;26455
BPPC_2_0_5.txt_0.4.bz2;220;7;1454598;1152767;13.1262;2.12393;0.289341;180
BPPC_2_0_3.txt_0.2.bz2;220;7;19755383;17835109;39.7907;3.11403;0.1932;2026
BPPC_7_0_7.txt_0.3.bz2;1040;4;9669913;9210700;32.2374;1.04326;0.056321;588
BPPC_8_0_6.txt_0.2.bz2;1040;4;341849572;336352620;90.9413;1.05974;0.0181321;28976
BPPC_3_0_7.txt_0.4.bz2;210;6;27422366;24706851;22.9808;2.4024;0.252841;3652
BPPC_2_0_7.txt_0.1.bz2;220;7;52286766;47878559;58.6459;3.5509;0.168014;6258
BPPC_7_0_6.txt_0.5.bz2;1030;3;1564111;1398054;17.2924;1.05392;0.118438;106
BPPC_5_0_4.txt_0.5.bz2;1030;3;7460;5062;5.33435;1.0543;0.239371;0
BPPC_2_0_3.txt_0.1.bz2;220;7;61007465;56065709;58.9531;3.68637;0.197577;6612
BPPC_7_0_4.txt_0.7.bz2;1030;3;119999;84839;4.92382;1.04743;0.268281;18
BPPC_2_0_4.txt_0.1.bz2;210;6;63135321;58953050;64.6218;2.79084;0.133679;5231
BPPC_6_0_9.txt_0.4.bz2;1030;3;263391;231010;12.0644;1.0301;0.138432;19
BPPC_8_0_10.txt_0.9.bz2;1030;3;21632;9601;3.66502;1.09889;0.324738;45
BPPC_3_0_3.txt_0.7.bz2;210;6;528156;374416;6.4558;1.38665;0.308292;111
BPPC_1_0_1.txt_0.4.bz2;200;5;99011;74321;9.289;1.6154;0.267284;14
BPPC_5_0_5.txt_0.8.bz2;1030;3;258;76;3.69781;1.25433;0.347469;0
BPPC_2_0_1.txt_0.7.bz2;200;5;58452;38016;7.11527;1.23638;0.269209;12
BPPC_6_0_7.txt_0.1.bz2;1030;3;2379875;2270696;37.6199;1.04464;0.0430059;97
BPPC_6_0_6.txt_0.2.bz2;1030;3;1225565;1150975;25.2535;1.02332;0.0633488;54
BPPC_1_0_10.txt_0.6.bz2;200;5;16784;10175;5.99936;1.29919;0.289675;4
BPPC_6_0_2.txt_0.9.bz2;1028;3;286;60;3.45847;1.29014;0.37231;1
BPPC_7_0_9.txt_0.1.bz2;1040;4;40211973;39233640;73.0035;1.0803;0.0238126;2211
BPPC_3_0_9.txt_0.3.bz2;220;7;186482863;166768263;36.3094;2.87536;0.240511;28430
BPPC_2_0_4.txt_0.4.bz2;210;6;1687873;1379462;20.0151;1.90095;0.236411;206
BPPC_2_0_5.txt_0.1.bz2;220;7;69505731;64928165;65.7507;2.61053;0.113996;5400
BPPC_6_0_2.txt_0.4.bz2;1030;3;258481;227348;11.3914;1.04648;0.137403;15
BPPC_7_0_5.txt_0.7.bz2;1030;3;118491;83172;5.39295;1.05687;0.256581;16
BPPC_7_0_3.txt_0.8.bz2;1030;3;22990;12758;4.6905;1.09806;0.286409;12
BPPC_1_0_10.txt_0.2.bz2;220;7;1247189;1033733;15.7609;2.27709;0.264799;106
BPPC_3_0_3.txt_0.8.bz2;200;5;122388;77591;4.77168;1.20713;0.308852;61
BPPC_8_0_5.txt_0.1.bz2;1040;4;692168383;684127128;140.249;1.08593;0.0117108;58870
BPPC_1_0_9.txt_0.8.bz2;188;4;1867;917;4.34214;1.16111;0.305635;1
BPPC_7_0_4.txt_0.1.bz2;1040;4;42840172;41877636;76.0262;1.06812;0.0219672;2310
BPPC_1_0_6.txt_0.6.bz2;200;5;13490;8322;5.96952;1.34355;0.296887;2
BPPC_6_0_7.txt_0.7.bz2;1030;3;9132;5332;4.37103;1.09882;0.290863;1
BPPC_6_0_8.txt_0.3.bz2;1030;3;560787;513031;17.1339;1.03839;0.0959968;31
BPPC_7_0_3.txt_0.7.bz2;1030;3;121373;86487;5.44998;1.05216;0.258604;15
BPPC_8_0_6.txt_0.5.bz2;1040;4;22080696;20744832;28.2041;1.04675;0.0797117;1838
BPPC_4_0_8.txt_0.7.bz2;210;6;6876228;5262899;14.8112;1.42375;0.255046;1247
BPPC_4_0_5.txt_0.6.bz2;210;6;44627766;37184376;23.3273;1.67281;0.240374;7069
BPPC_5_0_9.txt_0.2.bz2;1030;3;79175;70148;13.4791;1.05254;0.113923;4
BPPC_1_0_10.txt_0.7.bz2;200;5;6149;3326;5.1815;1.17392;0.279058;2
BPPC_6_0_8.txt_0.6.bz2;1030;3;31237;22702;5.49955;1.07421;0.246868;5
BPPC_8_0_9.txt_0.1.bz2;1040;4;671106455;663113534;140.617;1.12763;0.0131157;57930
BPPC_3_0_4.txt_0.8.bz2;200;5;130122;84208;5.15292;1.16749;0.294988;57
BPPC_6_0_5.txt_0.9.bz2;1030;3;287;41;3.4498;1.27308;0.368457;1
BPPC_2_0_5.txt_0.7.bz2;199;5;57994;38089;5.72455;1.23667;0.288156;15
BPPC_7_0_10.txt_0.2.bz2;1030;3;21586641;20896421;52.1691;1.03053;0.034385;1200
BPPC_2_0_5.txt_0.3.bz2;217;7;4991289;4309550;29.3437;2.3551;0.209903;574
BPPC_3_0_4.txt_0.3.bz2;220;7;160491601;146728553;50.834;2.24999;0.162421;21789
BPPC_1_0_5.txt_0.4.bz2;210;6;87091;66440;8.87798;1.74351;0.281654;10
BPPC_7_0_8.txt_0.3.bz2;1040;4;9782119;9325070;34.8495;1.07939;0.0548425;585
BPPC_5_0_9.txt_0.5.bz2;1030;3;7848;5490;5.4292;1.08244;0.242363;0
BPPC_7_0_5.txt_0.1.bz2;1040;4;40366231;39380281;74.3011;1.13905;0.0246639;2269
BPPC_6_0_3.txt_0.5.bz2;1030;3;101832;82294;7.61698;1.04473;0.191532;7
BPPC_6_0_3.txt_0.1.bz2;1040;4;2526087;2415095;41.5486;1.0519;0.0389087;98
BPPC_2_0_2.txt_0.8.bz2;195;5;16848;9575;4.16123;1.17974;0.316703;11
BPPC_2_0_8.txt_0.6.bz2;209;6;179706;130907;7.58326;1.39768;0.276062;26
BPPC_8_0_7.txt_0.6.bz2;1030;3;6778262;6093460;16.2719;1.022;0.134018;565
BPPC_7_0_7.txt_0.9.bz2;1030;3;2551;829;3.47154;1.15517;0.340511;8
BPPC_2_0_7.txt_0.6.bz2;200;5;193764;141005;7.4669;1.38323;0.277138;24
BPPC_7_0_8.txt_0.1.bz2;1040;4;41701501;40727073;76.8001;1.08036;0.0228267;2332
