instance,profit,LBi,UBi,h1,h2,nodes,ub_l2_cuts,ub_mt_cuts,ub_p_cuts,valid
/home/gplacroix/ic2024/data/set2/C10/BPPC_7_0_7.txt_0.5.bz2,4585,2967,10340,2967,2698,429155,0,0,720124,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_7_0_6.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_7_0_6.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_7_0_6.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_7_0_8.txt_0.6.bz2,4141,2963,10310,2963,1946,23957,0,0,47559,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_7_0_8.txt_0.7.bz2,3188,2580,9510,2580,1430,3247,0,0,6623,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_7_0_8.txt_0.8.bz2,2382,1967,7188,1967,1358,628,0,0,2073,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_7_0_8.txt_0.9.bz2,1743,1466,4633,1466,793,150,0,0,342,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_7_0_8.txt_0.5.bz2,4442,3207,10340,3207,2463,680792,0,0,1045288,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_7_0_6.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_7_0_7.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_7_0_7.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_7_0_7.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_7_0_7.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_7_0_9.txt_0.6.bz2,3600,3132,10320,3132,1805,44737,0,0,80775,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_7_0_9.txt_0.7.bz2,3007,2321,9928,2321,1058,3989,0,0,8407,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_7_0_9.txt_0.8.bz2,2280,1906,7139,1906,1513,576,0,0,2036,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_7_0_9.txt_0.9.bz2,1740,1499,4574,1499,1195,161,0,0,359,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_7_0_9.txt_0.5.bz2,4400,3291,10340,3291,2172,640829,0,0,969634,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_7_0_8.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_7_0_8.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_7_0_8.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_7_0_8.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_1.txt_0.8.bz2,2664,2192,10310,2192,1541,7564,0,0,19501,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_1.txt_0.7.bz2,3365,2580,10350,2580,1315,89016,0,0,263079,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_1.txt_0.9.bz2,2064,1837,7431,1837,780,469,0,0,2579,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_1.txt_0.6.bz2,4152,2841,10360,2841,1977,1749659,0,0,4088928,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_7_0_9.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_7_0_9.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_7_0_9.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_7_0_9.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_10.txt_0.7.bz2,3359,2872,10340,2872,1337,79591,0,0,244352,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_10.txt_0.8.bz2,2567,2241,10310,2241,1338,9928,0,0,23650,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_10.txt_0.6.bz2,4026,3032,10360,3032,1660,2217382,0,0,4994048,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_10.txt_0.9.bz2,1998,1544,7703,1544,786,501,0,0,2799,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_1.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_1.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_1.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_1.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_1.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_2.txt_0.6.bz2,4125,2948,10370,2948,1597,2160255,0,0,4896410,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_2.txt_0.7.bz2,3347,2419,10350,2419,1314,88125,0,0,276774,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_10.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_2.txt_0.8.bz2,2658,1986,10300,1986,1048,8387,0,0,20862,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_2.txt_0.9.bz2,2031,1668,7328,1668,782,540,0,0,2870,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_10.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_10.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_10.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_10.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_3.txt_0.7.bz2,3370,2373,10350,2373,1360,86501,0,0,271555,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_3.txt_0.8.bz2,2495,2226,10310,2226,1065,11997,0,0,26861,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_3.txt_0.6.bz2,4123,3080,10360,3080,1892,1722981,0,0,4096232,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_3.txt_0.9.bz2,2163,1824,7177,1824,1088,485,0,0,2651,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_2.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_2.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_2.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_2.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_2.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_4.txt_0.7.bz2,3395,2495,10340,2495,1997,68866,0,0,237626,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_4.txt_0.8.bz2,2538,2005,10310,2005,1052,10597,0,0,24572,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_4.txt_0.9.bz2,1917,1606,7182,1606,781,588,0,0,2994,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_4.txt_0.6.bz2,4025,2974,10360,2974,2266,2475345,0,0,5482106,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_3.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_3.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_3.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_3.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_3.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_5.txt_0.7.bz2,3256,2450,10340,2450,1047,113374,0,0,314204,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_5.txt_0.6.bz2,4106,2913,10360,2913,1954,1934999,0,0,4418689,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_5.txt_0.8.bz2,2602,1957,10310,1957,1049,10108,0,0,23904,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_5.txt_0.9.bz2,2163,1528,7221,1528,1108,492,0,0,2601,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_4.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_4.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_4.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_4.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_4.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_6.txt_0.7.bz2,3323,2379,10350,2379,1384,115093,0,0,319394,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_6.txt_0.8.bz2,2772,2221,10310,2221,1052,7596,0,0,19440,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_6.txt_0.6.bz2,4101,3116,10370,3116,1390,2180569,0,0,4926607,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_6.txt_0.9.bz2,2153,1534,7245,1534,785,504,0,0,2556,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_5.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_5.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_5.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_5.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_5.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_7.txt_0.7.bz2,3420,2386,10350,2386,1729,76857,0,0,252131,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_7.txt_0.8.bz2,2545,1938,10300,1938,1486,9751,0,0,23168,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_7.txt_0.6.bz2,4219,3096,10360,3096,1596,1745289,0,0,3922749,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_7.txt_0.9.bz2,2070,1561,7167,1561,1120,533,0,0,2839,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_6.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_6.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_6.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_6.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_6.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_8.txt_0.7.bz2,3326,2418,10340,2418,1400,94849,0,0,279428,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_8.txt_0.8.bz2,2716,2088,10310,2088,1047,7489,0,0,19667,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_8.txt_0.6.bz2,4329,3082,10360,3082,1966,1504211,0,0,3495062,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_8.txt_0.9.bz2,2167,1516,7241,1516,787,474,0,0,2588,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_7.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_7.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_7.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_7.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_7.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_9.txt_0.7.bz2,3301,2369,10340,2369,1657,95594,0,0,275215,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_9.txt_0.8.bz2,2667,2039,10310,2039,1511,7293,0,0,18978,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_9.txt_0.9.bz2,2060,1781,7268,1781,798,510,0,0,2647,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_9.txt_0.6.bz2,3942,3056,10360,3056,2277,2745332,0,0,5935943,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_8.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_8.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_1.txt_0.4.bz2,947,610,2151,610,480,100887,0,0,114150,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_8.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_1.txt_0.5.bz2,744,564,1845,564,378,13882,0,0,16891,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_1.txt_0.6.bz2,623,538,1589,538,217,2077,0,0,2708,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_1.txt_0.7.bz2,563,348,1212,348,180,327,0,0,654,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_1.txt_0.8.bz2,423,324,886,324,118,150,0,0,254,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_1.txt_0.9.bz2,325,263,530,263,149,13,0,0,25,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_8.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_1.txt_0.3.bz2,1211,796,2664,796,473,4014628,0,0,2718039,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_10.txt_0.4.bz2,939,718,2189,718,476,145588,0,0,136684,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_10.txt_0.5.bz2,729,597,1793,597,373,14648,0,0,16979,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_10.txt_0.6.bz2,601,425,1434,425,392,2019,0,0,3027,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_10.txt_0.7.bz2,534,376,1192,376,291,455,0,0,825,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_10.txt_0.8.bz2,430,330,885,330,196,101,0,0,204,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_10.txt_0.9.bz2,370,325,381,325,71,5,0,0,2,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_8.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_10.txt_0.3.bz2,1129,781,2618,781,588,8132234,0,0,6699649,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_9.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_2.txt_0.4.bz2,942,609,2166,609,523,154401,0,0,141256,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_2.txt_0.5.bz2,760,524,1929,524,407,13790,0,0,16282,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_2.txt_0.6.bz2,648,443,1581,443,312,2494,0,0,3213,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_2.txt_0.7.bz2,544,390,1261,390,259,451,0,0,789,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_2.txt_0.8.bz2,448,348,928,348,132,133,0,0,274,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_2.txt_0.9.bz2,301,244,695,244,125,33,0,0,63,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_9.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_2.txt_0.3.bz2,1269,774,2699,774,418,4245419,0,0,2908611,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_9.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_3.txt_0.4.bz2,941,619,2168,619,395,211040,0,0,169192,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_3.txt_0.5.bz2,825,482,1863,482,372,5714,0,0,6912,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_3.txt_0.6.bz2,563,472,1413,472,146,2022,0,0,3075,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_3.txt_0.7.bz2,541,428,1181,428,167,390,0,0,659,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_3.txt_0.8.bz2,412,327,902,327,163,160,0,0,262,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_3.txt_0.9.bz2,337,337,352,337,153,2,0,0,2,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_3.txt_0.3.bz2,1308,764,2524,764,680,1813851,0,0,1297104,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_9.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_8_0_9.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_4.txt_0.4.bz2,988,749,2364,749,476,206935,0,0,174911,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_4.txt_0.5.bz2,778,518,1853,518,412,11087,0,0,13343,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_4.txt_0.6.bz2,609,420,1529,420,317,2722,0,0,3761,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_4.txt_0.7.bz2,504,377,1230,377,211,638,0,0,1008,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_4.txt_0.8.bz2,496,334,970,334,153,99,0,0,184,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_4.txt_0.9.bz2,334,334,340,334,136,1,0,0,1,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_4.txt_0.3.bz2,1283,753,2633,753,521,3500298,0,0,2342154,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_1.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_1.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_5.txt_0.4.bz2,981,685,2213,685,426,81703,0,0,85066,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_5.txt_0.5.bz2,787,473,1929,473,378,13516,0,0,15447,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_5.txt_0.6.bz2,633,418,1583,418,356,2765,0,0,3664,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_5.txt_0.7.bz2,534,407,1285,407,183,474,0,0,809,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_5.txt_0.8.bz2,418,319,1014,319,226,126,0,0,220,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_5.txt_0.9.bz2,334,283,634,283,160,16,0,0,23,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_10.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_10.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_5.txt_0.3.bz2,1291,837,2649,837,802,4362825,0,0,3129636,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_6.txt_0.3.bz2,1230,813,2653,802,813,1125705,0,0,1058042,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_6.txt_0.5.bz2,774,528,1884,528,345,16329,0,0,17797,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_6.txt_0.4.bz2,944,619,2036,619,463,131547,0,0,128071,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_6.txt_0.6.bz2,611,422,1459,422,277,2271,0,0,3418,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_6.txt_0.7.bz2,500,398,1221,398,234,630,0,0,944,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_6.txt_0.8.bz2,449,330,934,330,253,124,0,0,276,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_6.txt_0.9.bz2,308,266,664,266,130,34,0,0,47,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_2.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_2.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_7.txt_0.4.bz2,861,714,2287,714,512,253369,0,0,244524,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_7.txt_0.5.bz2,762,494,1880,494,376,11142,0,0,13391,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_7.txt_0.6.bz2,627,426,1497,426,334,2482,0,0,3094,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_7.txt_0.7.bz2,547,358,1235,358,148,509,0,0,874,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_7.txt_0.8.bz2,404,327,1018,327,233,142,0,0,281,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_7.txt_0.9.bz2,347,299,525,299,135,11,0,0,8,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_7.txt_0.3.bz2,1228,841,2603,841,455,2515022,0,0,2203495,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_3.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_3.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_8.txt_0.4.bz2,998,615,2201,615,490,57378,0,0,63024,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_8.txt_0.5.bz2,743,515,1945,515,341,14682,0,0,16624,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_8.txt_0.6.bz2,619,471,1620,471,229,1435,0,0,2242,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_8.txt_0.7.bz2,499,436,1257,436,161,558,0,0,823,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_8.txt_0.8.bz2,431,358,927,358,143,128,0,0,236,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_8.txt_0.9.bz2,284,277,601,277,170,16,0,0,15,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_4.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_4.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_5.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_8.txt_0.3.bz2,1269,961,2679,961,490,6197409,0,0,4013151,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_9.txt_0.4.bz2,1035,657,2275,657,403,91029,0,0,82881,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_9.txt_0.5.bz2,872,553,1814,553,335,9199,0,0,11293,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_9.txt_0.6.bz2,595,512,1535,512,308,3333,0,0,4398,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_9.txt_0.7.bz2,541,403,1283,403,273,411,0,0,775,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_9.txt_0.8.bz2,433,433,920,433,218,65,0,0,95,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_9.txt_0.9.bz2,340,248,640,248,134,23,0,0,55,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_5.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_9.txt_0.3.bz2,1212,872,2656,872,502,7337043,0,0,5481595,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_6.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_6.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_2_0_1.txt_0.6.bz2,779,489,2576,489,280,46327,0,0,83413,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_2_0_1.txt_0.5.bz2,933,607,3115,607,431,1007583,0,0,1468589,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_2_0_1.txt_0.7.bz2,649,381,1987,381,247,6364,0,0,12574,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_2_0_1.txt_0.8.bz2,479,363,1474,363,220,812,0,0,2356,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_7.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_7.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_2_0_1.txt_0.9.bz2,410,327,967,327,121,132,0,0,284,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_8.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_8.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_2_0_10.txt_0.6.bz2,763,529,2562,529,252,55526,0,0,99597,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_2_0_10.txt_0.5.bz2,913,532,3367,532,406,1171525,0,0,1680998,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_2_0_10.txt_0.7.bz2,625,422,2068,422,291,8002,0,0,15525,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_2_0_10.txt_0.8.bz2,545,358,1518,358,205,809,0,0,2384,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_2_0_10.txt_0.9.bz2,422,301,1024,301,120,197,0,0,382,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_9.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_1_0_9.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_2_0_1.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_2_0_1.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_2_0_1.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C15/BPPC_2_0_2.txt_0.6.bz2,776,501,2630,501,270,54539,0,0,97513,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_2_0_2.txt_0.7.bz2,693,486,2047,486,164,3974,0,0,8210,1
/home/gplacroix/ic2024/data/set2/C15/BPPC_2_0_2.txt_0.8.bz2,516,351,1559,351,188,771,0,0,2296,1
