instance,lp2
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_1.txt_0.7.bz2,221.61606383121023
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_2.txt_0.2.bz2,220.72423205452117
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_2.txt_0.3.bz2,220.7174003580596
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_1.txt_0.8.bz2,221.5699284797091
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_1.txt_0.9.bz2,221.61385601952702
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_2.txt_0.4.bz2,220.68590115180763
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_2.txt_0.5.bz2,220.71083925336956
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_2.txt_0.6.bz2,220.71227028287396
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_3.txt_0.1.bz2,224.2857142857143
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_2.txt_0.7.bz2,220.7257270287031
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_3.txt_0.2.bz2,224.2301901694371
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_2.txt_0.8.bz2,220.74446657646365
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_3.txt_0.3.bz2,224.23752127872183
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_2.txt_0.9.bz2,220.7178275911467
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_3.txt_0.4.bz2,224.22727302092122
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_3.txt_0.5.bz2,224.23485963868643
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_3.txt_0.6.bz2,224.20892102514088
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_4.txt_0.1.bz2,221.10119970026994
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_3.txt_0.7.bz2,224.22355073322817
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_4.txt_0.2.bz2,221.22521303679247
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_4.txt_0.3.bz2,221.1572902582941
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_3.txt_0.8.bz2,224.209701706374
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_3.txt_0.9.bz2,224.2150858801439
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_4.txt_0.4.bz2,221.13462758851455
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_4.txt_0.5.bz2,221.13852380193555
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_4.txt_0.6.bz2,221.111063325624
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_5.txt_0.1.bz2,223.77508444267835
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_4.txt_0.7.bz2,221.18411927970652
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_5.txt_0.2.bz2,223.79001120936604
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_4.txt_0.8.bz2,221.13341550329204
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_5.txt_0.3.bz2,223.7571285196305
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_5.txt_0.4.bz2,223.76219124713106
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_4.txt_0.9.bz2,221.157538856649
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_5.txt_0.5.bz2,223.73452524560173
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_5.txt_0.6.bz2,223.7364566536903
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_6.txt_0.1.bz2,220.36735642873754
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_5.txt_0.7.bz2,223.74715027370826
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_6.txt_0.2.bz2,220.35552268383577
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_5.txt_0.8.bz2,223.7592179335824
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_5.txt_0.9.bz2,223.74860751896088
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_6.txt_0.3.bz2,220.32544751084765
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_6.txt_0.4.bz2,220.23709099963295
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_6.txt_0.5.bz2,220.26457717221953
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_6.txt_0.6.bz2,220.31405652152097
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_7.txt_0.1.bz2,222.24210853141065
