instance;weight;time
BPPC_6_0_4.txt_0.1.bz2;2088;0.253407
BPPC_8_0_4.txt_0.1.bz2;0;0
BPPC_4_0_3.txt_0.4.bz2;0;0
BPPC_2_0_7.txt_0.8.bz2;399;0.000716925
BPPC_6_0_2.txt_0.6.bz2;604;0.00110102
BPPC_2_0_5.txt_0.5.bz2;756;0.0170028
BPPC_6_0_3.txt_0.8.bz2;373;0.000771999
BPPC_6_0_3.txt_0.9.bz2;266;0.000339985
BPPC_4_0_9.txt_0.1.bz2;0;0
BPPC_3_0_5.txt_0.4.bz2;1208;11.0226
BPPC_8_0_9.txt_0.7.bz2;660;0.0176339
BPPC_6_0_2.txt_0.3.bz2;1013;0.00751901
BPPC_2_0_3.txt_0.9.bz2;358;0.000691891
BPPC_1_0_4.txt_0.6.bz2;529;0.000462055
BPPC_4_0_7.txt_0.4.bz2;0;0
BPPC_7_0_7.txt_0.6.bz2;651;0.00543904
BPPC_3_0_10.txt_0.2.bz2;0;0
BPPC_7_0_8.txt_0.7.bz2;590;0.000952005
BPPC_7_0_4.txt_0.5.bz2;823;0.01718
BPPC_8_0_8.txt_0.9.bz2;366;0.000977993
BPPC_6_0_10.txt_0.4.bz2;740;0.00150394
BPPC_1_0_2.txt_0.6.bz2;568;0.000760078
BPPC_8_0_6.txt_0.3.bz2;1588;229.22
BPPC_7_0_10.txt_0.9.bz2;316;0.000494957
BPPC_1_0_2.txt_0.4.bz2;754;0.00307798
BPPC_3_0_6.txt_0.1.bz2;0;0
BPPC_7_0_4.txt_0.3.bz2;1274;1.10687
BPPC_6_0_6.txt_0.8.bz2;343;0.000287771
BPPC_8_0_1.txt_0.5.bz2;944;0.627282
BPPC_7_0_8.txt_0.5.bz2;812;0.0179758
BPPC_1_0_10.txt_0.3.bz2;949;0.00970602
BPPC_8_0_2.txt_0.8.bz2;497;0.00558186
BPPC_1_0_7.txt_0.2.bz2;1260;0.054426
BPPC_5_0_10.txt_0.9.bz2;244;0.000206947
BPPC_1_0_3.txt_0.6.bz2;544;0.000602007
BPPC_8_0_2.txt_0.4.bz2;1186;6.34765
BPPC_2_0_5.txt_0.2.bz2;1699;26.4726
BPPC_8_0_1.txt_0.3.bz2;1522;272.346
BPPC_4_0_6.txt_0.2.bz2;0;0
BPPC_4_0_7.txt_0.5.bz2;1126;76.0445
BPPC_1_0_7.txt_0.3.bz2;979;0.011044
BPPC_8_0_9.txt_0.6.bz2;712;0.088624
BPPC_1_0_8.txt_0.3.bz2;1108;0.00882792
BPPC_3_0_6.txt_0.6.bz2;740;0.103061
BPPC_1_0_9.txt_0.4.bz2;777;0.00198889
BPPC_8_0_2.txt_0.6.bz2;767;0.090414
BPPC_2_0_2.txt_0.6.bz2;672;0.00444198
BPPC_2_0_2.txt_0.4.bz2;993;0.08518
BPPC_1_0_6.txt_0.8.bz2;368;0.000338078
BPPC_8_0_10.txt_0.3.bz2;1644;258.68
BPPC_2_0_10.txt_0.3.bz2;1278;1.10796
BPPC_3_0_10.txt_0.1.bz2;0;0
BPPC_2_0_7.txt_0.9.bz2;301;0.00193286
BPPC_2_0_7.txt_0.5.bz2;815;0.016994
BPPC_1_0_3.txt_0.2.bz2;1392;0.045578
BPPC_5_0_10.txt_0.5.bz2;462;0.000339985
BPPC_4_0_2.txt_0.6.bz2;886;4.14762
BPPC_4_0_2.txt_0.4.bz2;0;0
BPPC_2_0_6.txt_0.3.bz2;1266;1.19763
BPPC_6_0_1.txt_0.8.bz2;356;0.000576019
BPPC_5_0_4.txt_0.6.bz2;402;0.000265121
BPPC_7_0_3.txt_0.5.bz2;835;0.016073
BPPC_4_0_4.txt_0.6.bz2;900;4.50513
BPPC_3_0_2.txt_0.8.bz2;496;0.00649881
BPPC_6_0_6.txt_0.1.bz2;1983;1.11296
BPPC_5_0_2.txt_0.4.bz2;556;0.000319004
BPPC_8_0_7.txt_0.1.bz2;0;0
BPPC_2_0_10.txt_0.9.bz2;322;0.000651121
BPPC_3_0_8.txt_0.5.bz2;939;0.830663
BPPC_2_0_7.txt_0.7.bz2;561;0.00177717
BPPC_4_0_5.txt_0.8.bz2;536;0.049674
BPPC_2_0_10.txt_0.7.bz2;523;0.001647
BPPC_3_0_5.txt_0.2.bz2;0;0
BPPC_6_0_3.txt_0.6.bz2;523;0.000993013
BPPC_8_0_7.txt_0.3.bz2;1630;199.746
BPPC_2_0_9.txt_0.9.bz2;326;0.000277042
BPPC_6_0_5.txt_0.4.bz2;799;0.00306606
BPPC_5_0_7.txt_0.2.bz2;994;0.000781059
BPPC_4_0_2.txt_0.3.bz2;0;0
BPPC_1_0_5.txt_0.1.bz2;2049;1.02568
BPPC_4_0_9.txt_0.3.bz2;0;0
BPPC_6_0_1.txt_0.3.bz2;984;0.00741601
BPPC_2_0_4.txt_0.7.bz2;528;0.00144601
BPPC_1_0_3.txt_0.4.bz2;776;0.00272608
BPPC_3_0_10.txt_0.5.bz2;957;0.773942
BPPC_2_0_6.txt_0.2.bz2;1875;46.4625
BPPC_5_0_10.txt_0.7.bz2;378;0.000248194
BPPC_5_0_1.txt_0.3.bz2;707;0.000477076
BPPC_2_0_4.txt_0.5.bz2;830;0.0177529
BPPC_4_0_1.txt_0.5.bz2;1170;58.537
BPPC_3_0_3.txt_0.6.bz2;815;0.094079
BPPC_4_0_6.txt_0.4.bz2;0;0
BPPC_6_0_10.txt_0.3.bz2;964;0.00711012
BPPC_8_0_10.txt_0.4.bz2;1195;6.85057
BPPC_5_0_8.txt_0.2.bz2;870;0.000523806
BPPC_7_0_3.txt_0.9.bz2;368;0.000402927
BPPC_7_0_2.txt_0.3.bz2;1295;0.946956
BPPC_4_0_7.txt_0.2.bz2;0;0
BPPC_7_0_3.txt_0.6.bz2;668;0.00517106
BPPC_8_0_1.txt_0.2.bz2;0;0
BPPC_3_0_2.txt_0.7.bz2;615;0.0169489
BPPC_4_0_3.txt_0.5.bz2;1052;71.6194
BPPC_1_0_1.txt_0.2.bz2;1259;0.0493269
BPPC_5_0_4.txt_0.7.bz2;303;6.41346e-05
BPPC_1_0_10.txt_0.5.bz2;603;0.000728846
BPPC_5_0_6.txt_0.7.bz2;347;7.48634e-05
BPPC_5_0_6.txt_0.9.bz2;238;4.00543e-05
BPPC_7_0_1.txt_0.3.bz2;1310;0.872297
BPPC_4_0_3.txt_0.8.bz2;558;0.0445302
BPPC_4_0_8.txt_0.2.bz2;0;0
BPPC_5_0_6.txt_0.8.bz2;276;5.38826e-05
BPPC_1_0_2.txt_0.9.bz2;256;0.000248194
BPPC_2_0_6.txt_0.6.bz2;621;0.006078
BPPC_4_0_6.txt_0.6.bz2;907;3.92447
BPPC_6_0_3.txt_0.4.bz2;797;0.00202799
BPPC_2_0_9.txt_0.8.bz2;429;0.000633001
BPPC_7_0_1.txt_0.6.bz2;664;0.00577998
BPPC_4_0_10.txt_0.9.bz2;410;0.0080409
BPPC_3_0_10.txt_0.4.bz2;1187;12.7501
BPPC_3_0_10.txt_0.7.bz2;601;0.0216191
BPPC_8_0_6.txt_0.8.bz2;501;0.00508499
BPPC_6_0_8.txt_0.2.bz2;1294;0.0404811
BPPC_4_0_7.txt_0.9.bz2;424;0.00759792
BPPC_4_0_2.txt_0.8.bz2;577;0.0490849
BPPC_3_0_3.txt_0.3.bz2;1581;355.806
BPPC_5_0_2.txt_0.8.bz2;288;0.000236988
BPPC_7_0_8.txt_0.9.bz2;326;0.000515938
BPPC_5_0_9.txt_0.6.bz2;447;0.000272989
BPPC_6_0_2.txt_0.1.bz2;1953;0.744194
BPPC_3_0_3.txt_0.5.bz2;986;0.782716
BPPC_3_0_7.txt_0.1.bz2;0;0
BPPC_8_0_4.txt_0.7.bz2;613;0.018075
BPPC_4_0_2.txt_0.9.bz2;455;0.00654888
BPPC_5_0_3.txt_0.2.bz2;1061;0.000648022
BPPC_2_0_6.txt_0.4.bz2;1012;0.0822961
BPPC_7_0_6.txt_0.3.bz2;1332;0.460201
BPPC_7_0_6.txt_0.6.bz2;661;0.00462699
BPPC_2_0_9.txt_0.2.bz2;1629;50.3578
BPPC_1_0_9.txt_0.1.bz2;2103;2.80083
BPPC_5_0_7.txt_0.7.bz2;390;0.000227928
BPPC_5_0_1.txt_0.7.bz2;370;0.000244856
BPPC_6_0_9.txt_0.8.bz2;351;0.000138044
BPPC_7_0_1.txt_0.9.bz2;314;0.000674009
BPPC_7_0_5.txt_0.6.bz2;719;0.00513983
BPPC_7_0_9.txt_0.6.bz2;663;0.00561094
BPPC_3_0_1.txt_0.4.bz2;1224;11.0022
BPPC_1_0_9.txt_0.3.bz2;958;0.00974798
BPPC_8_0_3.txt_0.2.bz2;0;0
BPPC_1_0_8.txt_0.5.bz2;684;0.000809908
BPPC_8_0_10.txt_0.1.bz2;0;0
BPPC_6_0_6.txt_0.3.bz2;943;0.00813103
BPPC_3_0_1.txt_0.1.bz2;0;0
BPPC_4_0_10.txt_0.4.bz2;0;0
BPPC_7_0_1.txt_0.8.bz2;435;0.000500917
BPPC_5_0_10.txt_0.4.bz2;663;0.000117064
BPPC_2_0_1.txt_0.6.bz2;630;0.00416017
BPPC_1_0_3.txt_0.5.bz2;643;0.00116992
BPPC_4_0_5.txt_0.1.bz2;0;0
BPPC_3_0_7.txt_0.3.bz2;1659;265.868
BPPC_2_0_6.txt_0.1.bz2;0;0
BPPC_4_0_3.txt_0.9.bz2;415;0.00939512
BPPC_7_0_6.txt_0.1.bz2;0;0
BPPC_6_0_1.txt_0.6.bz2;560;0.000320911
BPPC_8_0_4.txt_0.5.bz2;966;0.527576
BPPC_7_0_2.txt_0.6.bz2;679;0.00303602
BPPC_7_0_4.txt_0.4.bz2;976;0.086935
BPPC_1_0_3.txt_0.1.bz2;2081;0.981475
BPPC_1_0_5.txt_0.7.bz2;452;0.000177145
BPPC_6_0_5.txt_0.3.bz2;930;0.00724816
BPPC_7_0_7.txt_0.4.bz2;964;0.09567
BPPC_1_0_8.txt_0.7.bz2;427;0.00019002
BPPC_7_0_5.txt_0.3.bz2;1362;0.595431
BPPC_5_0_2.txt_0.9.bz2;211;0.000152111
BPPC_3_0_2.txt_0.1.bz2;0;0
BPPC_4_0_4.txt_0.7.bz2;717;0.371036
BPPC_1_0_8.txt_0.2.bz2;1325;0.0474989
BPPC_7_0_3.txt_0.2.bz2;1687;20.7854
BPPC_3_0_2.txt_0.4.bz2;1160;10.5478
BPPC_3_0_1.txt_0.9.bz2;421;0.000848055
BPPC_2_0_2.txt_0.3.bz2;1267;1.19282
BPPC_4_0_10.txt_0.5.bz2;1081;80.9829
BPPC_4_0_6.txt_0.1.bz2;0;0
BPPC_2_0_6.txt_0.5.bz2;744;0.0222061
BPPC_8_0_4.txt_0.2.bz2;0;0
BPPC_2_0_5.txt_0.4.bz2;1019;0.105394
BPPC_2_0_3.txt_0.2.bz2;1756;30.7773
BPPC_7_0_7.txt_0.3.bz2;1335;1.00231
BPPC_8_0_6.txt_0.2.bz2;0;0
BPPC_3_0_7.txt_0.4.bz2;1187;9.68101
BPPC_2_0_7.txt_0.1.bz2;0;0
BPPC_7_0_6.txt_0.5.bz2;809;0.019474
BPPC_5_0_4.txt_0.5.bz2;475;9.58443e-05
BPPC_2_0_3.txt_0.1.bz2;0;0
BPPC_7_0_4.txt_0.7.bz2;550;0.00118303
BPPC_2_0_4.txt_0.1.bz2;0;0
BPPC_6_0_9.txt_0.4.bz2;794;0.00215101
BPPC_8_0_10.txt_0.9.bz2;383;0.00088191
BPPC_3_0_3.txt_0.7.bz2;668;0.014019
BPPC_1_0_1.txt_0.4.bz2;871;0.00178313
BPPC_5_0_5.txt_0.8.bz2;332;5.50747e-05
BPPC_2_0_1.txt_0.7.bz2;526;0.00127101
BPPC_6_0_7.txt_0.1.bz2;2007;0.269329
BPPC_6_0_6.txt_0.2.bz2;1322;0.0419769
BPPC_1_0_10.txt_0.6.bz2;514;0.000787973
BPPC_6_0_2.txt_0.9.bz2;285;0.000221014
BPPC_7_0_9.txt_0.1.bz2;0;0
BPPC_3_0_9.txt_0.3.bz2;1633;396.726
BPPC_2_0_4.txt_0.4.bz2;1031;0.079273
BPPC_2_0_5.txt_0.1.bz2;0;0
BPPC_6_0_2.txt_0.4.bz2;819;0.00198197
BPPC_7_0_5.txt_0.7.bz2;531;0.0014472
BPPC_7_0_3.txt_0.8.bz2;455;0.000476122
BPPC_1_0_10.txt_0.2.bz2;1352;0.0337861
BPPC_3_0_3.txt_0.8.bz2;518;0.00353003
BPPC_8_0_5.txt_0.1.bz2;0;0
BPPC_1_0_9.txt_0.8.bz2;373;0.000144005
BPPC_7_0_4.txt_0.1.bz2;0;0
BPPC_1_0_6.txt_0.6.bz2;544;0.000322104
BPPC_6_0_7.txt_0.7.bz2;419;0.000199795
BPPC_6_0_8.txt_0.3.bz2;977;0.00842905
BPPC_7_0_3.txt_0.7.bz2;538;0.00122094
BPPC_8_0_6.txt_0.5.bz2;972;0.847404
BPPC_4_0_8.txt_0.7.bz2;692;0.375333
BPPC_4_0_5.txt_0.6.bz2;875;4.19732
BPPC_5_0_9.txt_0.2.bz2;959;0.000448942
BPPC_1_0_10.txt_0.7.bz2;446;0.000207186
BPPC_6_0_8.txt_0.6.bz2;602;0.000252962
BPPC_8_0_9.txt_0.1.bz2;0;0
BPPC_3_0_4.txt_0.8.bz2;520;0.00506902
BPPC_6_0_5.txt_0.9.bz2;276;0.000101805
BPPC_2_0_5.txt_0.7.bz2;547;0.00135088
BPPC_7_0_10.txt_0.2.bz2;1745;34.075
BPPC_2_0_5.txt_0.3.bz2;1256;1.17831
BPPC_3_0_4.txt_0.3.bz2;1571;423.43
BPPC_1_0_5.txt_0.4.bz2;811;0.00225496
BPPC_7_0_8.txt_0.3.bz2;1245;0.836174
BPPC_5_0_9.txt_0.5.bz2;568;0.000118971
BPPC_7_0_5.txt_0.1.bz2;0;0
BPPC_6_0_3.txt_0.5.bz2;675;0.000656128
BPPC_6_0_3.txt_0.1.bz2;1987;0.212105
BPPC_2_0_2.txt_0.8.bz2;440;0.000495911
BPPC_2_0_8.txt_0.6.bz2;600;0.00449181
BPPC_8_0_7.txt_0.6.bz2;730;0.102057
BPPC_7_0_7.txt_0.9.bz2;319;0.000275135
BPPC_2_0_7.txt_0.6.bz2;644;0.00516105
BPPC_7_0_8.txt_0.1.bz2;0;0
